file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,h2o_mean,dummy_mean,cell_t_mean
CH-CHA_201811261900.csv,2018-11-26,20:00,330.8331,0,36000,36000,-0.105170E-01,1,0.173889E-02,3.20467,1,0.441292,-7.70353,1,4.34579,6.48825,1,1.58633,-0.172163,1,0.971219E-01,0.165873E-02,1,0.209556E-02,0.430023E-03,1,0.727571E-04,0.830930E-01,-2.58199,0.830032,-0.577036E-01,-0.579221E-03,0.730420E-04,0.587554E-10,0.102834E-12,0.274361E-12,0.443447E-13,18.2117,439.688,440.027,0.700000,0,31.8741,0.769543,0.770135,0.900000,0,0.850401E-01,2.05314,2.05472,10.0000,0,0.137450E-01,0.331847,0.332103,2.10000,0,280.401,280.333,96559.5,1.19964,1005.68,0.241432E-01,-0.111561E-01,0.574371E-03,74.3085,1011.58,0.478785E-03,7.34578,937.272,247.259,0.708362E-01,-0.547474,0.210951E-01,0.552441,-0.264838E-13,0.322625E-14,0.552441,1.57820,264.476,277.372,2.18839,-9999,0.936310E-01,0.733644E-01,-21.7550,-0.923926E-01,-0.416000,-0.283694E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.103332E-01,1.01778,2.75324,1.02292,-6.56617,1.17437,5.44239,1.17437,-0.146744,1.17437,0.139827E-02,1.18627,0.362499E-03,1.18627,800000000,800000000,800000000,800000011,800010000,800010110,810110111,811110111,80111,81111,80,81,16,6,1,73,4,21,0,0,0.783092E-01,0.592456E-01,0.917388E-02,0.113609E-01,0.924056E-01,516.736,0.825075E-04,0.152396E-06,0.228208E-02,0.544239E-02,-0.146744,0.337847E-04,0.875862E-05,16.0000,0.00000,255.000,93.7500,5.54683,96327.2,1.23993,21.9944,96.5067,0.504612,13.2888,0.667482E+09,294.038
CH-CHA_201811261900.csv,2018-11-26,20:30,330.8540,0,36000,36000,-0.227839E-02,1,0.475938E-03,-1.74927,2,0.171605,36.8160,1,23.7398,-1.75318,2,1.84724,0.822417,1,0.530312,0.187101E-01,2,0.718015E-02,0.123701E-03,1,0.337573E-04,-0.757774,6.28791,0.216240,0.140463,0.390514E-02,-0.306652E-04,0.248813E-10,0.184533E-12,0.119098E-12,0.185836E-13,18.3884,443.568,445.032,3.65000,0,136.378,3.28974,3.30060,-1.00000,0,0.880189E-01,2.12321,2.13021,-1.00000,0,0.137341E-01,0.331297,0.332391,2.30000,0,280.157,279.865,96559.5,1.20051,1007.03,0.241222E-01,0.532926E-01,0.245754E-02,317.409,979.571,0.204708E-02,32.4029,662.161,264.458,0.353858,0.281715,0.205528E-01,0.452771,-0.684468E-13,0.135310E-14,0.452771,0.885438,150.736,38.5241,2.60174,-9999,0.435644E-01,0.298252E-01,4.01595,0.500505,-0.475138E-01,0.332138E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.223321E-02,1.02023,0.100577,1.02447,31.2153,1.17656,-1.71908,1.17656,0.697304,1.17656,0.157467E-01,1.18819,0.104108E-03,1.18819,800000000,800010000,800000000,800001111,800001000,800011000,811110111,811110111,81011,81111,80,81,1,3,0,13,5,14,0,0,0.151870E-01,0.415289E-01,0.293441E-02,0.372196E-02,0.371433,21787.3,0.219198E-02,0.115658E-06,0.831942E-04,-0.171908E-02,0.697304,0.381096E-03,0.251960E-05,16.0000,0.00000,254.706,91.9135,5.58373,96376.7,1.24123,21.9650,96.5145,0.501350,13.2888,0.667616E+09,294.046
CH-CHA_201811261900.csv,2018-11-26,21:00,330.8748,0,36000,36000,-0.981624E-03,1,0.588670E-03,0.536699E-01,2,0.128259,0.932017,2,2.81602,0.776882,2,0.641949,0.208218E-01,2,0.629116E-01,0.378751E-02,1,0.189711E-02,0.142204E-03,1,0.366337E-04,0.156143,-2.10112,1.22306,-0.469404E-01,-0.165264E-02,-0.622542E-04,0.117711E-09,0.618875E-12,0.529383E-12,0.834905E-13,19.2967,465.514,466.656,-0.100000,0,101.453,2.44747,2.45347,-1.00000,0,0.867828E-01,2.09355,2.09869,9.55000,0,0.136868E-01,0.330180,0.330990,3.20000,0,280.179,279.961,96559.5,1.20048,1006.57,0.241240E-01,0.134925E-02,0.182819E-02,236.206,986.101,0.152289E-02,23.9535,749.895,260.739,0.154878,0.307772,0.134467E-01,0.344806,-0.506712E-13,0.610009E-14,0.344806,0.874986,115.302,63.2874,2.23497,-9999,0.285954E-01,0.335102E-01,-37.0126,-0.543058E-01,0.575847E-01,-0.155323E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.958256E-03,1.02439,0.978916E-01,1.02717,0.786927,1.18056,0.647262,1.18056,0.175804E-01,1.18056,0.317740E-02,1.19201,0.119297E-03,1.19201,800000000,800110000,800000000,800000111,800000000,801011110,811110111,811110111,80100,80100,80,81,6,6,0,17,7,1,0,0,0.445896E-01,0.204319E-01,0.199891E-02,0.477021E-02,0.163873,2174.22,0.369608E-03,0.178469E-06,0.810113E-04,0.647262E-03,0.175804E-01,0.768397E-04,0.288499E-05,16.0000,0.00000,254.999,93.7440,5.51353,96399.9,1.23831,21.9928,96.5044,0.501653,13.2886,0.666340E+09,294.084
CH-CHA_201811261900.csv,2018-11-26,21:30,330.8956,0,36000,36000,-0.355987E-03,2,0.191558E-03,0.120128,1,0.208069,-9999,-9999,-9999,1.27475,1,0.733359,-9999,-9999,-9999,-0.314649E-02,1,0.142322E-02,0.844065E-04,1,0.233198E-04,-0.761911E-01,-9999,0.324029E-01,-9999,0.800559E-03,0.511507E-04,-0.634324E-10,-9999,-0.286872E-12,-0.450601E-13,19.3390,466.095,466.095,-0.500000,0,-9999,-9999,-9999,-9999,0,0.874603E-01,2.10790,2.10790,2.20000,0,0.137378E-01,0.331097,0.331097,2.70000,0,279.914,279.914,96559.5,1.20179,1005.27,0.241013E-01,-9999,-9999,-9999,982.925,-9999,-9999,-9999,-9999,0.217175,0.340373,0.127487E-01,0.403957,0.964045E-13,-0.328002E-14,0.403957,1.12308,116.863,57.4601,1.80854,-9999,0.172109E-01,0.566560E-01,-3.60408,-0.557702,-9999,-0.577739E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.348375E-03,1.02185,0.117139,1.02551,-9999,-9999,1.07622,1.17809,-9999,-9999,-0.264495E-02,1.18962,0.709523E-04,1.18962,800000000,800110100,800000000,800000111,800000100,810000110,801110111,811110111,80011,80111,80,81,8,19,5,15,9,0,0,0,0.764442E-01,0.343556E-01,0.251214E-02,0.425210E-02,0.110017,-9999,0.182802E-03,0.912145E-07,0.969602E-04,0.107622E-02,-9999,-0.637466E-04,0.171004E-05,16.0000,0.00000,255.000,93.7500,5.61932,96430.3,1.24006,21.9817,96.5078,0.500973,13.2892,0.670791E+09,294.114
CH-CHA_201811261900.csv,2018-11-26,22:00,330.9165,0,36000,36000,-0.292057E-02,0,0.698915E-03,0.783136,0,0.215440,-9999,-9999,-9999,3.65874,1,2.42713,-9999,-9999,-9999,-0.141630E-01,1,0.509499E-02,0.807188E-04,1,0.406714E-04,-0.179338,-9999,-0.484405E-03,-9999,0.479200E-02,0.319467E-04,0.611677E-10,-9999,0.287904E-12,0.435273E-13,19.3463,466.086,466.086,-0.350000,0,-9999,-9999,-9999,-9999,0,0.910593E-01,2.19377,2.19377,2.55000,0,0.137670E-01,0.331670,0.331670,2.75000,0,279.803,279.803,96559.5,1.20226,1005.26,0.240917E-01,-9999,-9999,-9999,975.461,-9999,-9999,-9999,-9999,0.329372,0.276298,0.240917E-01,0.430589,-0.195467E-13,0.316172E-14,0.430589,0.937763,142.723,39.9920,3.20740,-9999,0.492872E-01,0.278853E-01,-12.9836,-0.154811,-9999,-0.131469E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.286072E-02,1.02092,0.764099,1.02491,-9999,-9999,3.06993,1.17721,-9999,-9999,-0.119138E-01,1.18879,0.678999E-04,1.18879,800000000,800010100,800000000,800000111,800000100,800000100,811110011,811110111,80000,80000,80,80,0,19,0,50,10,0,0,0,0.279399E-01,0.234295E-01,0.440115E-02,0.387071E-02,0.483168,-9999,0.950309E-03,0.159258E-06,0.632222E-03,0.306993E-02,-9999,-0.287023E-03,0.163582E-05,16.0000,0.00000,255.000,93.7500,5.60326,96496.8,1.24053,21.9967,96.5022,0.500972,13.2899,0.675690E+09,294.128
CH-CHA_201811261900.csv,2018-11-26,22:30,330.9373,0,36000,36000,-0.313144E-02,1,0.427969E-03,0.804421E-01,2,1.03660,-12.2459,1,27.1668,9.41600,1,6.62806,-0.273344,1,0.606399,0.441299E-02,1,0.583318E-02,0.289643E-03,1,0.533217E-04,-1.21453,-9999,-2.16976,-9999,0.935406E-03,-0.693080E-04,-0.942566E-11,-0.874750E-13,-0.487654E-13,-0.728950E-14,17.7599,427.260,428.961,5.75000,0,164.821,3.96520,3.98098,6.95000,0,0.918844E-01,2.21051,2.21931,3.85000,0,0.137350E-01,0.330429,0.331745,2.35000,0,279.406,279.055,96559.5,1.20368,1007.38,0.240575E-01,-0.177127E-01,0.297008E-02,382.498,926.347,0.246749E-02,41.2910,543.849,266.869,0.563940,0.217551,0.181811E-01,0.604721,0.673736E-13,-0.530726E-15,0.604721,1.12379,166.188,21.0951,1.72287,-9999,0.510054E-01,0.336791E-01,-140.170,-0.143397E-01,-0.656892E-02,-0.130066E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.308738E-02,1.01427,-0.477558,1.02669,-9.61748,1.26843,7.51199,1.26843,-0.214675,1.26843,0.342449E-02,1.28866,0.224764E-03,1.28866,800000000,800010000,800000000,800000111,800000000,800001100,811110111,811110111,80111,81111,80,81,1,1,0,4,4,0,0,0,0.202887E-01,0.431867E-01,0.388282E-02,0.518930E-01,3.66396,29577.1,0.178981E-02,0.173448E-06,-0.393842E-03,0.751199E-02,-0.214675,0.827124E-04,0.542876E-05,16.0000,0.00000,254.932,93.3247,5.57033,96507.8,1.24079,21.9967,96.5026,0.501334,13.2900,0.676942E+09,294.136
CH-CHA_201811261900.csv,2018-11-26,23:00,330.9581,0,36000,36000,-0.182462E-02,0,0.381373E-03,-0.899588,2,0.649720,-9999,-9999,-9999,-13.0187,2,12.2988,-9999,-9999,-9999,-0.650875E-02,1,0.193990E-02,0.190354E-03,0,0.342614E-04,0.220392,-9999,1.74393,-9999,-0.246913E-02,0.677729E-04,-0.996949E-10,-9999,-0.471107E-12,-0.721202E-13,19.0708,458.442,458.442,8.85000,0,-9999,-9999,-9999,-9999,0,0.901187E-01,2.16636,2.16636,4.05000,0,0.137960E-01,0.331641,0.331641,2.70000,0,279.191,279.191,96559.5,1.20490,1005.25,0.240390E-01,-9999,-9999,-9999,935.127,-9999,-9999,-9999,-9999,0.445578,0.477674,0.171475E-01,0.653457,-0.271059E-13,-0.522763E-14,0.653457,1.17329,139.932,46.9910,1.50368,-9999,0.389144E-01,0.242485E-01,5.56303,0.361314,-9999,0.190856E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.178362E-02,1.02299,-0.859688,1.04641,-9999,-9999,-8.81589,1.47098,-9999,-9999,-0.432495E-02,1.50493,0.126487E-03,1.50493,800000000,800010000,800000000,800000111,800000000,800000000,811110111,811110111,81000,81100,80,80,1,6,0,2,5,0,0,0,0.181787E-01,0.233615E-01,0.695680E-02,0.143818E-01,8.18757,-9999,0.129792E-03,0.849800E-07,-0.709765E-03,-0.881589E-02,-9999,-0.103968E-03,0.304061E-05,16.0000,0.00000,254.653,91.5811,5.47196,96567.3,1.23974,22.0000,96.5034,0.503389,13.2898,0.674798E+09,294.136
CH-CHA_201811261900.csv,2018-11-26,23:30,330.9790,0,36000,36000,-0.134490E-01,0,0.183211E-02,-0.865994,1,0.452693,-9999,-9999,-9999,16.2960,1,7.15253,-9999,-9999,-9999,-0.379029E-02,1,0.575309E-02,0.288649E-03,1,0.589689E-04,0.507761,-9999,0.713642,-9999,0.137488E-02,0.991309E-05,0.350632E-11,-9999,0.163030E-13,0.246906E-14,19.5802,471.217,471.217,-1.00000,0,-9999,-9999,-9999,-9999,0,0.910403E-01,2.19097,2.19097,1.65000,0,0.137879E-01,0.331819,0.331819,2.15000,0,279.504,279.504,96559.5,1.20355,1005.26,0.240660E-01,-9999,-9999,-9999,955.591,-9999,-9999,-9999,-9999,0.858232,0.541074,0.360051E-01,1.01519,0.551295E-13,0.179075E-15,1.01519,2.14800,152.421,32.2295,2.03249,-9999,0.105709,0.109478,115.838,0.173518E-01,-9999,0.677110E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.133062E-01,1.01073,-0.848438,1.02069,-9999,-9999,13.5052,1.21035,-9999,-9999,-0.308351E-02,1.22921,0.234825E-03,1.22921,800000000,800010000,800000000,800000100,800000100,800000110,800110111,801110111,80011,80011,80,81,0,12,2,18,1,2,0,0,0.823143E-01,0.121287,0.153540E-01,0.442875E-02,1.64047,-9999,0.725086E-03,0.106023E-06,-0.701259E-03,0.135052E-01,-9999,-0.742078E-04,0.565129E-05,16.0000,0.00000,252.875,80.4712,5.32080,96598.3,1.23957,22.0000,96.5057,0.505694,13.2901,0.677123E+09,294.137
CH-CHA_201811261900.csv,2018-11-27,00:00,331.0000,0,36000,36000,-0.965513E-02,0,0.139907E-02,-0.133075,2,1.47446,-12.3922,1,31.7531,3.02331,0,1.81322,-0.276758,1,0.709150,0.449781E-02,1,0.528668E-02,0.724012E-04,1,0.368242E-04,0.179016,-9999,-0.366034,-9999,0.142760E-02,-0.521888E-04,0.105919E-09,0.959563E-12,0.505276E-12,0.754259E-13,19.2741,464.653,466.617,0.150000,0,174.611,4.20947,4.22726,9.95000,0,0.919447E-01,2.21657,2.22594,4.50000,0,0.137252E-01,0.330883,0.332282,2.50000,0,279.989,279.615,96559.5,1.20116,1007.52,0.241077E-01,-0.179339E-01,0.314649E-02,406.030,962.864,0.261954E-02,42.1690,556.834,267.652,0.970133,0.416236,0.401211E-01,1.05642,0.323666E-13,0.549543E-14,1.05642,1.89286,163.579,23.2218,2.17653,-9999,0.896557E-01,0.652901E-01,460.203,0.436764E-02,0.107386E-01,0.122649E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.955116E-02,1.01089,-0.718393,1.02128,-10.1406,1.21659,2.59687,1.21659,-0.226473,1.21659,0.363828E-02,1.23624,0.585654E-04,1.23624,800000000,800010000,800000000,800000011,800000000,800001000,801010111,801110111,80011,80011,80,80,1,3,0,11,0,0,0,0,0.669432E-01,0.490017E-01,0.146354E-01,0.479572E-01,0.122663,17399.6,0.596084E-03,0.111592E-06,-0.593618E-03,0.259687E-02,-0.226473,0.880809E-04,0.141784E-05,16.0000,0.00000,249.738,60.8613,5.31647,96600.2,1.24166,21.9506,96.5232,0.504692,13.2909,0.683264E+09,294.135
CH-CHA_201811261900.csv,2018-11-27,00:30,331.0208,0,36000,36000,-0.812513E-02,0,0.157540E-02,-0.682498,2,0.228344,7.94394,2,4.78318,1.53441,0,0.265308,0.177403,2,0.106818,0.276981E-02,1,0.168348E-02,0.459883E-04,1,0.325758E-04,-0.100731,15.6156,-1.21135,0.348726,-0.261575E-02,-0.114195E-03,0.131369E-10,0.310664E-12,0.643534E-13,0.975367E-14,18.3391,442.894,447.581,-0.100000,0,433.686,10.4736,10.5845,-0.150000,0,0.898372E-01,2.16959,2.19255,10.0000,0,0.136161E-01,0.328832,0.332312,2.00000,0,280.482,279.553,96559.5,1.19860,1010.94,0.241502E-01,0.114957E-01,0.781503E-02,1008.23,958.580,0.652011E-02,100.000,0.00000,280.249,0.386806,0.580831,0.291928E-01,0.698453,-0.283840E-12,0.716334E-15,0.698453,1.98499,124.177,56.3382,2.39545,-9999,0.823336E-01,0.112746,69.5653,0.288937E-01,-0.859143E-01,0.684103E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.803157E-02,1.01165,-0.288152,1.02052,6.55703,1.20483,1.23920,1.20483,0.146431,1.20483,0.226790E-02,1.22131,0.376548E-04,1.22131,800000000,800010000,800000000,800000011,800000000,800000100,811110111,811110111,80100,80100,80,81,0,4,1,28,15,0,0,0,0.103124,0.111590,0.107782E-01,0.860152E-02,0.469480E-02,422.944,0.608766E-04,0.874473E-07,-0.237804E-03,0.123920E-02,0.146431,0.553482E-04,0.918966E-06,16.0000,0.00000,248.000,50.0000,5.32508,96606.4,1.24252,21.9972,96.5081,0.507043,13.2909,0.682544E+09,294.136
CH-CHA_201811261900.csv,2018-11-27,01:00,331.0416,0,35989,35989,0.474477E-02,1,0.668491E-03,3.92052,2,0.820316,-35.5551,2,11.7044,5.38079,1,1.10145,-0.794274,2,0.261469,-0.859655E-02,1,0.225657E-02,0.445070E-03,1,0.986196E-04,0.560086,-1.20775,0.353872,-0.269803E-01,0.529441E-03,0.246927E-04,-0.147517E-09,-0.327979E-11,-0.715528E-12,-0.108120E-12,18.5825,449.257,453.790,-0.350000,0,413.149,9.98844,10.0892,5.20000,0,0.901338E-01,2.17911,2.20109,2.05000,0,0.136197E-01,0.329276,0.332598,1.60000,0,280.786,279.899,96559.5,1.19734,1010.69,0.241763E-01,-0.514690E-01,0.744495E-02,961.678,981.687,0.621790E-02,97.9618,20.0090,279.561,-0.248828,0.307915,0.148994E-01,0.396168,0.113146E-12,-0.793851E-14,0.396168,1.26499,61.9607,128.942,2.15534,-9999,0.629504E-01,0.826357E-01,-5.41230,-0.371376,-0.110266,-0.514649E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.464198E-02,1.02214,2.07784,1.02570,-30.0543,1.17837,4.68569,1.17837,-0.671391,1.17837,-0.722465E-02,1.18989,0.374042E-03,1.18989,800000000,800010000,800000000,800000011,800100000,800100100,811110111,811110111,80000,80011,80,81,13,8,2,10,0,0,0,0,0.225913E-01,0.136990,0.568973E-02,0.174419E-01,0.568623E-01,2745.90,0.133801E-03,0.279651E-06,0.171703E-02,0.468569E-02,-0.671391,-0.176423E-03,0.913394E-05,16.0000,0.00000,248.247,51.5463,5.67260,96632.2,1.24515,22.0000,96.5078,0.507780,13.2911,0.685486E+09,294.145
CH-CHA_201811270100.csv,2018-11-27,01:30,331.0624,0,36000,36000,-0.578808E-02,1,0.711338E-03,0.710560,1,0.652230,44.4287,1,11.8990,5.75840,1,1.06179,0.992854,1,0.265908,-0.524223E-03,1,0.411511E-03,0.350911E-03,1,0.533035E-04,0.594227,-18.2533,0.709073,-0.407908,0.603092E-03,0.128583E-03,-0.141059E-09,-0.812371E-12,-0.668645E-12,-0.101242E-12,19.1287,461.995,463.228,-0.350000,0,110.164,2.66067,2.66777,-0.900000,0,0.906734E-01,2.18994,2.19578,9.75000,0,0.137291E-01,0.331585,0.332470,1.80000,0,280.503,280.266,96559.5,1.19907,1006.69,0.241520E-01,0.643370E-01,0.198515E-02,256.765,1006.96,0.165557E-02,25.4989,750.199,261.777,-0.154432,0.349762,0.338611E-03,0.382339,-0.416068E-13,-0.737421E-14,0.382339,1.48604,74.6934,113.823,0.507429E-01,-9999,0.694775E-01,0.946248E-01,-40.0998,-0.501249E-01,0.159933E-01,-0.847253E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.565965E-02,1.02269,2.87421,1.02606,37.5776,1.17890,4.46165,1.17890,0.839752,1.17890,-0.440376E-03,1.19040,0.294784E-03,1.19040,800000000,800010000,800000000,800000011,800000000,800000000,811110111,811110111,80000,80011,80,81,0,13,0,0,8,0,0,0,0.293093E-01,0.156896,0.304443E-02,0.199178E-01,0.979201E-01,5562.59,0.102968E-04,0.162100E-06,0.238109E-02,0.446165E-02,0.839752,-0.106643E-04,0.713860E-05,16.0000,0.00000,253.706,85.6651,5.71461,96679.5,1.24357,21.9833,96.5131,0.506867,13.2911,0.685468E+09,294.140
CH-CHA_201811270100.csv,2018-11-27,02:00,331.0833,0,36000,36000,-0.142129E-02,1,0.123767E-03,0.801338,1,0.185443,-3.27873,2,8.11917,-3.36723,1,1.25079,-0.732495E-01,2,0.181388,-0.459797E-03,2,0.426586E-03,0.124154E-03,1,0.220858E-04,-0.481347,1.73351,0.193553,0.387279E-01,0.364203E-03,-0.157071E-04,0.283800E-10,0.204606E-12,0.133921E-12,0.201998E-13,19.2888,465.469,467.036,9.05000,0,139.062,3.35580,3.36710,-1.00000,0,0.910207E-01,2.19648,2.20387,-0.900000,0,0.137290E-01,0.331304,0.332419,2.00000,0,280.267,279.969,96559.5,1.20003,1007.06,0.241316E-01,-0.474657E-02,0.250590E-02,323.776,986.605,0.208820E-02,32.8172,662.829,264.713,0.145867,0.209096,-0.161611E-02,0.254953,0.440076E-13,0.147133E-14,0.254953,0.582237,131.519,55.1001,-0.363193,-9999,0.344148E-01,0.143667E-01,-4.32189,-0.465074,-0.244405,-0.192673E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.137950E-02,1.03029,0.617523,1.03108,-2.76644,1.18654,-2.84766,1.18654,-0.618045E-01,1.18654,-0.383816E-03,1.19796,0.103638E-03,1.19796,800000000,800110000,800000000,800000100,800001000,800011000,811110111,811110111,81100,81101,80,81,12,0,0,22,18,7,0,0,0.813804E-02,0.196579E-01,0.937550E-03,0.577478E-02,0.344165,7800.70,0.267162E-04,0.110577E-06,0.510979E-03,-0.284766E-02,-0.618045E-01,-0.929327E-05,0.250937E-05,16.0000,0.00000,252.606,78.7894,5.74296,96698.5,1.24385,22.0000,96.5069,0.506889,13.2910,0.684823E+09,294.130
CH-CHA_201811270100.csv,2018-11-27,02:30,331.1041,0,36000,36000,-0.576779E-03,1,0.420759E-04,0.366520,1,0.251657,-4.60692,2,7.35810,1.10640,1,0.975956,-0.102887,2,0.164329,-0.277459E-02,1,0.890945E-03,-0.792644E-04,1,0.449816E-04,-0.582061,3.56008,-1.33556,0.795076E-01,0.570192E-03,-0.164593E-04,0.163910E-10,0.177518E-12,0.819224E-13,0.122885E-13,18.3114,441.517,443.638,-0.650000,0,198.316,4.78171,4.80468,1.60000,0,0.915205E-01,2.20670,2.21731,1.75000,0,0.137282E-01,0.331008,0.332599,10.0000,0,280.034,279.610,96559.5,1.20093,1007.83,0.241116E-01,-0.666707E-02,0.357365E-02,461.143,962.496,0.297574E-02,47.9111,501.353,269.337,-0.361310,0.145746,0.108767E-01,0.389750,0.216806E-13,0.895126E-15,0.389750,0.786257,33.0747,158.032,1.59915,-9999,0.219152E-01,0.302523E-01,-2.44057,-0.823577,-0.795585E-01,-0.138181E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.564145E-03,1.02239,0.131668,1.02587,-3.89827,1.17861,0.960398,1.17861,-0.870605E-01,1.17861,-0.233135E-02,1.19012,-0.666020E-04,1.19012,800000000,800110000,800000000,800000100,800000000,800000000,811110111,811110111,80101,80111,80,80,0,0,1,0,18,2,0,0,0.171752E-01,0.424288E-01,0.900628E-03,0.172658E-01,0.986201,11312.3,0.196390E-03,0.538826E-06,0.108787E-03,0.960398E-03,-0.870605E-01,-0.564822E-04,-0.161358E-05,16.0000,0.00000,252.210,76.3125,5.83040,96700.4,1.24331,22.0000,96.5065,0.506500,13.2908,0.682012E+09,294.130
CH-CHA_201811270100.csv,2018-11-27,03:00,331.1249,0,36000,36000,-0.397099E-03,2,0.182258E-03,-0.305116,1,0.327620,13.6804,1,13.2155,-2.63803,2,1.44463,0.305431,1,0.295053,0.732000E-02,1,0.361799E-02,0.172122E-03,1,0.888840E-04,-0.522104,5.31954,1.08895,0.118766,0.126267E-02,-0.329828E-05,-0.547245E-10,-0.820287E-12,-0.264619E-12,-0.392832E-13,19.1301,461.037,464.245,10.0000,0,286.749,6.91066,6.95875,7.55000,0,0.925033E-01,2.22934,2.24485,8.70000,0,0.137323E-01,0.330949,0.333252,1.45000,0,279.900,279.288,96559.5,1.20135,1008.98,0.241001E-01,0.197919E-01,0.516721E-02,666.005,941.319,0.430118E-02,70.7523,275.314,274.343,-0.453766,-0.276478E-01,0.174508E-01,0.454943,-0.119473E-13,-0.286065E-14,0.454943,1.29248,8.70021,183.487,2.19831,-9999,0.181809E-01,0.493161E-01,1.67448,1.20037,-0.223032E-01,0.138451E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.389249E-03,1.02017,0.372706,1.02443,11.5577,1.17650,-2.34707,1.17650,0.258040,1.17650,0.616091E-02,1.18814,0.144867E-03,1.18814,800000000,800110000,800000000,800000111,800001010,800001011,811110111,811110111,81111,81111,80,80,0,0,0,0,15,13,0,0,0.666961E-01,0.293199E-01,0.261621E-02,0.978925E-02,0.366374,13670.7,0.106436E-02,0.114543E-05,0.307478E-03,-0.234707E-02,0.258040,0.149510E-03,0.351556E-05,16.0000,0.00000,251.073,69.2047,5.78448,96719.0,1.24334,21.9839,96.5122,0.506199,13.2909,0.683100E+09,294.122
