not_enough_data,2016-09-02,18:00,246.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201609021739.csv,2016-09-02,22:30,246.9373,0,36000,36000,-0.702293E-02,1,0.471313E-03,5.18840,2,1.50797,4.50262,1,1.23416,0.102003,1,0.279589E-01,-0.449516E-02,2,0.747296E-02,-0.366557E-02,2,0.807854E-03,-0.745682,0.864608,0.195870E-01,-0.439242E-02,-0.138089E-03,0.168121E-11,0.272002E-12,0.357535E-13,626.229,15.9583,16.2171,3.30000,0,0.101317,2.58188,2.62375,0.500000E-01,0,0.133177E-01,0.339377,0.344880,0.500000E-01,0,295.963,294.471,96559.5,1.13555,1014.28,0.254831E-01,0.660982E-02,0.112847E-01,1533.53,2527.65,0.993761E-02,60.6701,994.122,286.523,-0.113844,-0.108248,-0.183750E-02,0.157103,-0.531230E-15,0.268466E-14,0.157103,0.788289,302.647,223.557,-0.670156,-9999,0.786423E-01,0.765722E-01,-7.98429,-0.251744,1.15231,-0.572814E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.673100E-02,1.04337,5.25041,1.03987,3.74932,1.20092,0.849379E-01,1.20092,-0.374311E-02,1.20092,-0.305231E-02,1.20092,800009000,800109000,800009000,800009011,800009000,801019000,811119111,811119111,80111,80111,80,81,0,1,0,0,0,0,0,0.243148E-01,0.127559,0.127109E-02,0.249524,0.687186E-01,0.584265E-02,0.553074E-04,0.455859E-02,0.219941E-02,-0.969254E-04,-0.790376E-04,33.9947,96.5023,0.501028,0.00000,0.00000,154448.,926482.
CH-CHA_201609021739.csv,2016-09-02,23:00,246.9581,0,35961,35961,-0.159770E-02,1,0.259787E-03,-1.31967,1,0.629039,-1.71986,2,0.978918,-0.389394E-01,2,0.221637E-01,-0.415654E-02,2,0.483685E-02,0.353028E-03,1,0.310669E-03,-0.928312,-0.838797,-0.189913E-01,-0.974114E-03,0.211218E-03,-0.958030E-12,-0.157804E-12,-0.211962E-13,611.390,15.5463,15.7918,5.00000,0,0.100707,2.56075,2.60119,5.00000,0,0.135269E-01,0.343958,0.349390,2.25000,0,295.321,293.870,96559.5,1.13805,1014.03,0.254278E-01,-0.252327E-02,0.110173E-01,1494.13,2436.11,0.968084E-02,61.3328,941.977,286.124,-0.245163E-01,-0.107584,0.794444E-02,0.110628,0.622558E-13,-0.156697E-14,0.110628,0.510490,269.879,257.163,4.11808,-9999,0.374686E-01,0.262206E-01,3.39470,0.592099,0.767315,0.305200E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.153862E-02,1.03840,-1.30590,1.06903,-1.04304,1.64889,-0.236155E-01,1.64889,-0.252081E-02,1.64889,0.214101E-03,1.64889,800009000,800109000,800009000,800009011,800009000,800009000,811119111,811119111,80000,80000,80,81,3,3,0,4,0,0,0,0.109643E-01,0.400044E-01,0.147243E-02,0.463514E-01,0.551916E-01,0.223656E-02,0.276307E-04,-0.113161E-02,-0.609929E-03,-0.651062E-04,0.552968E-05,33.9706,96.5093,0.502449,0.00000,0.00000,220974.,915431.
CH-CHA_201609022300.csv,2016-09-02,23:30,246.9790,0,36000,36000,0.368825E-03,2,0.451600E-03,-0.150936E-01,2,0.450741,0.436656,2,0.601098,0.988758E-02,2,0.136112E-01,-0.894278E-02,1,0.334666E-02,0.482641E-03,1,0.761839E-03,0.197909,-1.67535,-0.379364E-01,-0.921718E-03,-0.258298E-03,-0.690245E-12,-0.119114E-12,-0.158625E-13,578.920,14.7233,14.9433,3.55000,0,0.999026E-01,2.54075,2.57872,2.55000,0,0.133041E-01,0.338354,0.343411,5.00000,0,295.373,293.998,96559.5,1.13790,1013.58,0.254323E-01,0.640715E-03,0.104321E-01,1415.40,2455.52,0.916789E-02,57.6418,1040.11,285.299,0.370106E-01,0.213610,0.268750E-02,0.216809,-0.705476E-13,-0.119230E-14,0.216809,0.774726,97.9496,80.1704,0.710240,-9999,0.180035E-01,0.524698E-01,32.9218,0.610538E-01,-0.345664E-01,0.726897E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.356655E-03,1.03412,0.827423E-02,1.03364,0.366565,1.19121,0.830045E-02,1.19121,-0.750731E-02,1.19121,0.405169E-03,1.19121,800009000,800109000,800009000,800009011,800009000,800109001,811119111,811119111,80111,80111,80,81,0,0,2,0,0,0,0,0.811454E-01,0.233087E-01,0.485477E-03,0.489058E-01,0.554860E-01,0.302141E-02,0.125006E-03,0.717405E-05,0.214240E-03,-0.193768E-03,0.104577E-04,33.9600,96.5098,0.500459,0.00000,0.00000,501530.,929835.
CH-CHA_201609022300.csv,2016-09-03,00:00,247.0000,0,36000,36000,0.448503E-02,1,0.538088E-03,0.299030,1,0.282976,3.22248,1,1.06266,0.729721E-01,1,0.240637E-01,-0.216826E-02,2,0.394388E-02,-0.188600E-02,1,0.437965E-03,0.573611E-01,-0.487476,-0.110388E-01,0.519908E-02,-0.191386E-03,0.110685E-11,0.202785E-12,0.255398E-13,569.474,14.4838,14.6966,3.90000,0,0.104333,2.65356,2.69255,1.15000,0,0.131402E-01,0.334202,0.339114,0.500000E-01,0,295.388,294.035,96559.5,1.13786,1013.45,0.254336E-01,0.472859E-02,0.102619E-01,1392.49,2461.16,0.901863E-02,56.5783,1068.68,285.052,0.639170E-01,0.108597,-0.417611E-02,0.126080,0.100680E-13,0.194364E-14,0.126080,0.645291,144.229,59.5201,-1.89814,-9999,0.627825E-01,0.490558E-01,-70.4673,-0.285239E-01,0.927949E-01,-0.413033E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.426690E-02,1.05112,0.454224,1.04512,2.66477,1.20929,0.603429E-01,1.20929,-0.179301E-02,1.20929,-0.155959E-02,1.20929,800009000,800109000,800009000,800009000,800009000,800019000,811119111,811119111,80110,80110,80,81,2,1,2,5,0,0,0,0.298248E-01,0.673077E-01,0.979130E-03,0.297939E-01,0.654113E-01,0.277064E-02,0.227507E-04,0.393894E-03,0.155719E-02,-0.462698E-04,-0.402464E-04,34.0000,96.5004,0.500389,0.00000,0.00000,799536.,953390.
CH-CHA_201609022300.csv,2016-09-03,00:30,247.0208,0,36000,36000,0.143723E-02,2,0.820912E-03,0.210325E-01,2,0.490239,0.369111,2,0.794177,0.835684E-02,2,0.179805E-01,-0.460854E-02,2,0.910863E-02,-0.472314E-03,2,0.699278E-03,-0.297096,0.389914,0.882784E-02,0.145265E-01,0.364953E-03,0.271818E-11,0.549844E-12,0.633677E-13,577.343,14.6752,14.8938,0.250000,0,0.116787,2.96855,3.01276,0.850000,0,0.134593E-01,0.342116,0.347211,0.200000,0,295.212,293.843,96559.5,1.13852,1013.55,0.254185E-01,0.541523E-03,0.104037E-01,1410.80,2432.19,0.913792E-02,58.0056,1021.38,285.250,0.241143,0.401782,0.154500E-01,0.468847,0.385732E-13,0.470809E-14,0.468847,1.20785,128.719,59.0284,1.88842,-9999,0.355298E-01,0.605040E-01,-181.588,-0.110690E-01,0.569815E-01,-0.512992E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.140937E-02,1.01977,0.402388E-01,1.02417,0.313459,1.17754,0.709686E-02,1.17754,-0.391370E-02,1.17754,-0.401103E-03,1.17754,800009000,800109000,800009000,800009000,800009000,801009100,811119111,811119111,80100,80100,80,81,0,0,1,4,0,0,0,0.892373E-01,0.305582E-01,0.121258E-02,0.420824E-01,0.582177E-01,0.223999E-01,0.804798E-04,0.348704E-04,0.183066E-03,-0.100955E-03,-0.103466E-04,34.0000,96.5000,0.500000,0.00000,0.00000,884006.,956905.
CH-CHA_201609022300.csv,2016-09-03,01:00,247.0416,0,36000,36000,-0.151810E-02,2,0.617075E-03,-0.941518,1,0.473418,0.498144,1,0.437745,0.112760E-01,1,0.990882E-02,0.112193E-01,1,0.814113E-02,0.169085E-02,1,0.457947E-03,-0.311593,0.827310,0.187270E-01,-0.381498E-02,-0.160304E-03,0.168191E-11,0.321847E-12,0.377670E-13,593.641,15.0810,15.3120,0.400000,0,0.113598,2.88587,2.93006,3.55000,0,0.133301E-01,0.338641,0.343827,1.20000,0,295.048,293.642,96559.5,1.13913,1013.77,0.254043E-01,0.730686E-03,0.106974E-01,1449.63,2402.11,0.939085E-02,60.3483,952.476,285.663,0.739538E-01,0.102112,0.348903E-02,0.126128,0.945201E-13,0.283322E-14,0.126128,1.14219,126.997,54.0864,1.58515,-9999,0.365059E-01,0.742602E-01,4.40036,0.456781,-1.89005,0.223332E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.146990E-02,1.03279,-0.874571,1.05720,0.324528,1.53498,0.734604E-02,1.53498,0.730906E-02,1.53498,0.110154E-02,1.53498,800009000,800109000,800009000,800009000,800009000,800109000,811119111,811119111,80100,80100,80,81,0,0,3,1,0,0,0,0.865739E-01,0.608455E-01,0.110100E-02,0.653745E-01,0.257803E-01,0.155051E-01,0.484374E-04,-0.757324E-03,0.189465E-03,0.188512E-03,0.284105E-04,34.0000,96.5000,0.500028,0.00000,0.00000,884380.,956905.
CH-CHA_201609022300.csv,2016-09-03,01:30,247.0624,0,36000,36000,-0.290081E-01,1,0.457446E-02,-0.792311,1,3.11457,4.29558,1,2.70155,0.971922E-01,1,0.611255E-01,0.728896E-01,1,0.218075E-01,0.325840E-02,1,0.115458E-02,-0.706708,0.252746,0.571864E-02,0.241848E-02,0.165815E-03,-0.228573E-11,-0.441699E-12,-0.514472E-13,599.420,15.2048,15.4395,0.150000,0,0.115833,2.93820,2.98357,0.500000E-01,0,0.134918E-01,0.342230,0.347513,5.00000,0,294.601,293.185,96559.5,1.14085,1013.83,0.253658E-01,0.629806E-02,0.108015E-01,1461.47,2335.30,0.946798E-02,62.5817,873.830,285.787,0.982283E-01,0.159989,0.181933E-01,0.188616,0.562063E-13,-0.381323E-14,0.188616,1.28530,106.235,58.4513,5.53517,-9999,0.159458,0.170219,435.785,0.461237E-02,-0.184448,0.429592E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.283680E-01,1.02256,-0.554212,1.02509,3.56455,1.20508,0.806519E-01,1.20508,0.604851E-01,1.20508,0.270388E-02,1.20508,800009000,800109000,800009000,800009000,800009001,811019011,811119111,811119111,80100,80100,80,81,0,0,7,4,0,0,0,0.306805,0.299535E-01,0.367957E-02,0.141567,0.837515E-01,0.111689E-01,0.294079E-04,-0.479162E-03,0.207724E-02,0.155783E-02,0.696401E-04,34.0000,96.5000,0.500000,0.00000,0.00000,883994.,956905.
CH-CHA_201609022300.csv,2016-09-03,02:00,247.0833,0,36000,36000,-0.852820E-03,2,0.522383E-03,-0.201095,1,0.155117,1.15958,1,0.804293,0.262284E-01,1,0.181922E-01,-0.248543E-02,1,0.371202E-02,0.335497E-03,1,0.813076E-03,-0.510666,-1.16674,-0.263904E-01,-0.166372E-02,0.251662E-03,0.168098E-11,0.333365E-12,0.399346E-13,577.689,14.6345,14.8518,1.35000,0,0.114565,2.90225,2.94535,0.500000E-01,0,0.137241E-01,0.347668,0.352832,5.00000,0,294.217,292.856,96559.5,1.14238,1013.51,0.253327E-01,0.169960E-02,0.104100E-01,1406.91,2288.17,0.911254E-02,61.4860,881.265,285.208,-0.259351,-0.121838E-01,0.146035E-01,0.260048,0.588402E-13,0.290983E-14,0.260048,0.786384,10.8066,182.690,3.21925,-9999,0.273227E-01,0.549490E-01,8.63685,0.232724,-0.173421,0.635684E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.835696E-03,1.02049,-0.141109,1.03505,0.868472,1.33519,0.196439E-01,1.33519,-0.186147E-02,1.33519,0.251272E-03,1.33519,800009000,800109000,800009000,800009000,800009001,800119001,811119111,811119111,80101,80101,80,81,0,0,4,1,0,0,0,0.570773E-01,0.520122E-01,0.808437E-03,0.371360E-01,0.539050E-01,0.787082E-02,0.119095E-03,-0.121876E-03,0.504991E-03,-0.478534E-04,0.645953E-05,34.0000,96.5006,0.500639,0.00000,0.00000,884303.,956905.
CH-CHA_201609022300.csv,2016-09-03,02:30,247.1041,0,36000,36000,-0.102621E-02,1,0.304890E-03,1.00624,2,0.420029,2.89089,1,0.739530,0.653823E-01,1,0.167257E-01,-0.307334E-02,2,0.379633E-02,0.345109E-03,1,0.236870E-03,-0.154244,-1.15698,-0.261672E-01,-0.576741E-03,-0.250184E-03,0.271581E-11,0.557821E-12,0.660678E-13,555.666,14.0693,14.2700,5.00000,0,0.114133,2.88979,2.93103,3.75000,0,0.135178E-01,0.342264,0.347148,3.15000,0,294.064,292.756,96559.5,1.14301,1013.19,0.253196E-01,0.423677E-02,0.100131E-01,1352.81,2274.15,0.876032E-02,59.4865,921.338,284.614,0.696845E-02,0.106094,0.813417E-02,0.106633,-0.141894E-12,0.488748E-14,0.106633,0.704699,107.570,86.2421,4.37488,-9999,0.299636E-01,0.477723E-01,-2.27626,-0.883026,0.348074,-0.289980E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.970037E-03,1.05791,1.11065,1.04975,2.37586,1.21677,0.537342E-01,1.21677,-0.252581E-02,1.21677,0.283626E-03,1.21677,800009000,800109000,800009000,800009000,800009000,800109010,811119111,811119111,80100,80100,80,81,0,0,3,0,0,0,0,0.253644E-01,0.694782E-01,0.702014E-03,0.417174E-01,0.554327E-01,0.354772E-02,0.164578E-04,0.959043E-03,0.137986E-02,-0.648612E-04,0.728335E-05,34.0000,96.5028,0.502778,0.00000,0.00000,884462.,956905.
CH-CHA_201609022300.csv,2016-09-03,03:00,247.1249,0,36000,36000,-0.799698E-03,1,0.171385E-03,-0.225170,1,0.597698E-01,-0.664471E-01,2,0.266279,-0.150274E-02,2,0.602208E-02,0.983219E-02,1,0.186761E-02,0.643603E-03,1,0.152926E-03,-0.769473E-01,-0.393121,-0.889067E-02,-0.718315E-03,-0.133589E-03,0.122872E-12,0.254494E-13,0.300493E-14,548.210,13.8773,14.0726,4.50000,0,0.113546,2.87428,2.91473,4.25000,0,0.134069E-01,0.339379,0.344155,2.55000,0,293.997,292.707,96559.5,1.14328,1013.08,0.253138E-01,-0.973777E-04,0.987874E-02,1334.43,2267.18,0.864068E-02,58.8589,932.740,284.408,0.206646,0.301014,0.179124E-01,0.365558,-0.213162E-13,0.224133E-15,0.365558,0.642651,130.450,55.5305,2.80862,-9999,0.264476E-01,0.933681E-02,6.99481,0.287356,3.38871,0.735064E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.782253E-03,1.02230,-0.219817,1.04266,-0.467122E-01,1.42248,-0.105643E-02,1.42248,0.691202E-02,1.42248,0.452452E-03,1.42248,800009000,800109000,800009000,800009000,800009000,800119000,811119111,811119111,80111,80111,80,80,0,8,9,4,0,0,0,0.923978E-02,0.889125E-02,0.542594E-03,0.989598E-02,0.158539E-01,0.792335E-03,0.740610E-05,-0.189785E-03,-0.271169E-04,0.177421E-03,0.116138E-04,34.0000,96.5014,0.501361,0.00000,0.00000,884274.,956905.
CH-CHA_201609022300.csv,2016-09-03,03:30,247.1458,0,36000,36000,0.284234E-02,2,0.105755E-02,-0.204346,2,0.132434,3.67620,1,1.20946,0.831041E-01,1,0.273409E-01,-0.776007E-01,1,0.208796E-01,-0.121785E-02,1,0.520051E-03,-0.688948,-0.726435,-0.164217E-01,0.558207E-02,0.253556E-03,-0.847449E-12,-0.187662E-12,-0.216102E-13,535.094,13.5232,13.7086,0.550000,0,0.118493,2.99463,3.03568,0.150000,0,0.136451E-01,0.344846,0.349573,5.00000,0,293.518,292.263,96559.5,1.14517,1012.88,0.252726E-01,0.538514E-02,0.964240E-02,1300.54,2205.47,0.842006E-02,58.9686,904.936,284.020,0.228619,0.310550,0.146250E-01,0.385904,-0.125318E-12,-0.158374E-14,0.385904,1.18916,137.636,53.6405,2.17192,-9999,0.498199E-01,0.107376,51.5157,0.390172E-01,-0.555862E-01,0.353620E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.280105E-02,1.01474,-0.107529E-01,1.02123,3.06634,1.19889,0.693176E-01,1.19889,-0.647272E-01,1.19889,-0.101582E-02,1.19889,800009000,800109000,800009000,800009000,800009000,810009110,811119111,811119111,80100,80100,80,81,3,0,2,1,0,0,0,0.161211,0.521559E-01,0.138538E-02,0.118335,0.927464E-01,0.539211E-01,0.353367E-04,-0.927037E-05,0.177575E-02,-0.165816E-02,-0.260228E-04,34.0000,96.5003,0.500306,0.00000,0.00000,883356.,956905.
CH-CHA_201609022300.csv,2016-09-03,04:00,247.1666,0,36000,36000,-0.248378E-02,1,0.402195E-03,-0.339094,2,0.394254,-0.498000,1,0.599830,-0.112510E-01,1,0.135515E-01,0.127325E-01,1,0.100892E-01,0.511226E-03,1,0.325177E-03,-0.972834,-1.01733,-0.229838E-01,0.646778E-02,0.918242E-04,0.278714E-12,0.670375E-13,0.741923E-14,516.718,13.0288,13.2008,4.60000,0,0.124283,3.13375,3.17512,0.400000,0,0.137548E-01,0.346821,0.351400,2.40000,0,292.844,291.638,96559.5,1.14784,1012.59,0.252146E-01,-0.729063E-03,0.931126E-02,1253.19,2121.02,0.811201E-02,59.0843,867.829,283.464,-0.967825E-01,0.310769,0.629764E-02,0.325551,-0.252688E-13,0.539393E-15,0.325551,0.802122,84.0558,107.298,1.10843,-9999,0.465175E-01,0.489392E-01,25.2687,0.795451E-01,0.680911,0.627176E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.244194E-02,1.01713,-0.355427,1.02814,-0.392167,1.26987,-0.885997E-02,1.26987,0.100267E-01,1.26987,0.402583E-03,1.26987,800009000,800109000,800009000,800009000,800009000,800009000,811119111,811119111,80011,80011,80,81,0,1,3,2,0,0,0,0.259161E-01,0.713292E-01,0.633112E-03,0.343719E-01,0.261625E-01,0.177345E-01,0.193373E-04,-0.305800E-03,-0.226338E-03,0.256143E-03,0.102844E-04,34.0000,96.5001,0.500056,0.00000,0.00000,884177.,956905.
CH-CHA_201609022300.csv,2016-09-03,04:30,247.1874,0,36000,36000,0.269064E-03,2,0.616259E-03,-2.86602,1,0.647570,-2.05090,2,0.585252,-0.463400E-01,2,0.132238E-01,0.358730E-01,1,0.527551E-02,0.106443E-02,1,0.147907E-03,0.194177,0.521630,0.117862E-01,-0.483056E-02,-0.356660E-03,0.145276E-11,0.331381E-12,0.370938E-13,526.510,13.2825,13.4613,0.500000E-01,0,0.120099,3.02979,3.07058,0.650000,0,0.134435E-01,0.339145,0.343711,0.950000,0,292.993,291.763,96559.5,1.14724,1012.73,0.252274E-01,-0.300284E-02,0.948772E-02,1277.48,2137.64,0.827006E-02,59.7615,860.152,283.751,-0.828455,-0.227273,0.365403E-01,0.859840,0.446570E-13,0.275923E-14,0.859840,1.62718,353.135,195.341,2.43561,-9999,0.153144E-01,0.604809E-01,0.106684,18.8408,1.39745,0.161076,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.200140E-03,1.34438,-1.79012,1.62180,-0.249693,8.21368,-0.564181E-02,8.21368,0.436747E-02,8.21368,0.129592E-03,8.21368,800009000,800009000,800009000,800009000,800009001,800109001,811119111,811119111,80001,80001,80,81,9,0,1,0,0,0,0,0.738536E-01,0.437896E-01,0.331851E-02,0.581430E-01,0.155138E-01,0.292946E-02,0.478333E-05,-0.154076E-02,-0.144236E-03,0.111657E-03,0.331311E-05,34.0000,96.5001,0.500056,0.00000,0.00000,884344.,412677.
CH-CHA_201609022300.csv,2016-09-03,05:00,247.2083,0,35957,35957,-0.597545E-02,1,0.165982E-02,-5.40924,1,1.60638,-1.54544,2,1.18809,-0.349204E-01,2,0.268460E-01,-0.144351E-01,1,0.432138E-02,0.621118E-03,1,0.204436E-03,0.569259E-01,0.104266,0.235597E-02,-0.118447E-02,-0.711387E-04,0.174982E-11,0.394278E-12,0.443078E-13,528.446,13.3332,13.5134,0.500000E-01,0,0.119072,3.00430,3.04490,1.00000,0,0.133809E-01,0.337614,0.342177,4.95000,0,293.035,291.799,96559.5,1.14707,1012.76,0.252310E-01,-0.226284E-02,0.952259E-02,1282.34,2142.53,0.830166E-02,59.8516,860.192,283.808,-0.413914,0.210027,0.345652E-01,0.465436,-0.804730E-13,0.331126E-14,0.465436,1.44406,43.0535,153.096,4.25894,-9999,0.721756E-01,0.882311E-01,5.91714,0.339691,3.50014,0.645132E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.584020E-02,1.02316,-5.26032,1.04571,-1.05921,1.45904,-0.239338E-01,1.45904,-0.989354E-02,1.45904,0.425703E-03,1.45904,800009000,800009000,800009000,800009000,800009000,800109000,811109111,811119111,80101,80101,80,81,27,10,4,0,0,0,0,0.916377E-01,0.777386E-01,0.708591E-02,0.968817E-01,0.202938E-01,0.526173E-03,0.126693E-05,-0.452808E-02,-0.612000E-03,-0.252983E-03,0.108855E-04,34.0000,96.5000,0.500014,37864.8,0.504822E+07,883467.,154424.
CH-CHA_201609030500.csv,2016-09-03,05:30,247.2291,0,36000,36000,-0.200033E-02,2,0.103686E-02,-0.488163,2,1.22120,0.829304,2,1.15857,0.187313E-01,2,0.261685E-01,-0.197702E-01,1,0.575149E-02,-0.571811E-04,2,0.183841E-03,-0.643016,-0.594908,-0.134371E-01,0.176320E-03,0.135886E-03,0.280549E-11,0.646955E-12,0.732395E-13,517.780,13.0444,13.2168,0.250000,0,0.119402,3.00809,3.04784,3.35000,0,0.135171E-01,0.340535,0.345036,3.65000,0,292.593,291.386,96559.5,1.14882,1012.59,0.251930E-01,0.121379E-02,0.933039E-02,1254.68,2087.84,0.812171E-02,60.0948,833.156,283.481,0.249533,0.284107,0.117024E-01,0.378313,-0.259220E-13,0.541830E-14,0.378313,1.09238,132.688,48.7069,1.77261,-9999,0.417277E-01,0.690896E-01,12.6695,0.158649,-0.588642,0.100567E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.196528E-02,1.01783,-0.436024,1.03215,0.629894,1.31658,0.142273E-01,1.31658,-0.150164E-01,1.31658,-0.434317E-04,1.31658,800009000,800109000,800009000,800009000,800009000,800109010,811119111,811119111,80100,80100,80,81,0,9,1,0,0,0,0,0.100489,0.358554E-01,0.183470E-02,0.108732,0.614958E-01,0.240760E-02,0.263271E-05,-0.374820E-03,0.363147E-03,-0.383287E-03,-0.110858E-05,34.0000,96.5002,0.500222,0.00000,0.00000,884245.,154387.
CH-CHA_201609030500.csv,2016-09-03,06:00,247.2499,1,36000,36000,-0.164959E-02,2,0.414522E-03,0.399941,2,0.277565,-0.205298,2,0.360756,-0.463476E-02,2,0.814434E-02,-0.372801E-02,1,0.896540E-03,0.257087E-03,1,0.793061E-04,-0.792584,-0.437325,-0.987294E-02,-0.203056E-03,0.467729E-04,0.115709E-11,0.270839E-12,0.307956E-13,510.297,12.8326,12.9994,0.500000E-01,0,0.119445,3.00373,3.04278,0.500000E-01,0,0.135815E-01,0.341538,0.345978,2.75000,0,292.064,290.878,96559.5,1.15092,1012.46,0.251474E-01,-0.300332E-03,0.919554E-02,1234.39,2022.20,0.798974E-02,61.0420,787.809,283.238,0.295883,0.368205,0.127082E-01,0.472528,-0.696146E-13,0.226748E-14,0.472528,1.21811,130.581,51.2152,1.54110,-9999,0.378588E-01,0.590476E-01,-11.5487,-0.174045,-1.94810,-0.906579E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.161778E-02,1.01967,0.381384,1.02411,-0.174357,1.17746,-0.393623E-02,1.17746,-0.316614E-02,1.17746,0.218340E-03,1.17746,800009000,800109000,800009000,800009000,800009000,800109000,811119111,811119111,80101,80101,80,81,0,2,2,2,0,0,0,0.879739E-01,0.294081E-01,0.713130E-03,0.286582E-01,0.310200E-01,0.326708E-03,0.321666E-05,0.327294E-03,-0.100268E-03,-0.806511E-04,0.556179E-05,34.0000,96.5018,0.501778,0.00000,0.00000,884229.,154519.
CH-CHA_201609030500.csv,2016-09-03,06:30,247.2707,1,36000,36000,-0.106936E-01,1,0.103980E-02,1.38712,2,0.746935,5.30415,1,1.06503,0.119748,1,0.240443E-01,0.214237E-01,1,0.449913E-02,-0.164971E-02,1,0.437531E-03,0.308452E-01,0.827023,0.186710E-01,-0.161301E-03,-0.113956E-04,0.143972E-11,0.326416E-12,0.371312E-13,526.125,13.2332,13.4107,0.500000E-01,0,0.119284,3.00027,3.04051,3.45000,0,0.135691E-01,0.341294,0.345871,5.00000,0,292.121,290.898,96559.5,1.15067,1012.69,0.251523E-01,0.775965E-02,0.948077E-02,1272.77,2024.68,0.823937E-02,62.8625,751.916,283.696,0.373614E-01,0.519931,0.249696E-01,0.521869,0.615690E-13,0.273645E-14,0.521869,1.21824,94.9218,85.8899,2.74245,-9999,0.964022E-01,0.169192,-54.9806,-0.365584E-01,0.261515,-0.123481E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.105000E-01,1.01844,1.63909,1.02333,4.50822,1.17655,0.101778,1.17655,0.182089E-01,1.17655,-0.140216E-02,1.17655,800009000,800109000,800009000,800009000,800009000,810009010,811119111,811119111,80110,80110,80,81,5,2,1,6,2,0,0,0.841692E-01,0.251771,0.244284E-02,0.368369E-01,0.378416E-01,0.133756E-02,0.142347E-04,0.140662E-02,0.259415E-02,0.464113E-03,-0.357385E-04,34.0000,96.5025,0.502500,0.00000,0.00000,884321.,254759.
CH-CHA_201609030500.csv,2016-09-03,07:00,247.2916,1,36000,36000,-0.399331E-02,2,0.110702E-02,-0.158714,2,1.00891,-1.81380,2,1.61636,-0.409783E-01,2,0.365175E-01,-0.709310E-01,1,0.203310E-01,-0.356161E-03,2,0.162047E-03,1.16463,1.71656,0.387813E-01,0.627162E-02,-0.173643E-03,-0.353546E-11,-0.787935E-12,-0.848339E-13,557.720,14.0677,14.2684,0.400000,0,0.124297,3.13522,3.17996,0.500000E-01,0,0.133826E-01,0.337557,0.342374,4.95000,0,292.949,291.646,96559.5,1.14736,1013.16,0.252236E-01,-0.265540E-02,0.100501E-01,1352.67,2122.05,0.875936E-02,63.7433,769.385,284.613,-0.787873,-0.213982,0.461928E-01,0.817720,0.907210E-13,-0.633913E-14,0.817720,2.03027,357.163,195.195,3.23835,-9999,0.589952E-01,0.116705,110.146,0.182485E-01,0.875033E-01,0.231429E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.394750E-02,1.01160,-0.247773,1.02170,-1.48192,1.22396,-0.334802E-01,1.22396,-0.579522E-01,1.22396,-0.290992E-03,1.22396,800009000,800019000,800009000,800009000,800009000,800009001,811119111,811119111,80100,80100,80,81,0,8,2,0,0,0,0,0.178004,0.480546E-01,0.735192E-02,0.996598E-01,0.753226E-01,0.197274E-01,0.141765E-05,-0.213145E-03,-0.856490E-03,-0.148253E-02,-0.744415E-05,34.0000,96.5002,0.500222,0.00000,0.00000,884181.,956905.
