not_enough_data,2018-11-26,15:00,330.624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201811261900.csv,2018-11-26,23:00,330.9581,0,36000,36000,-0.182351E-02,0,0.381067E-03,-0.890478,2,0.645360,0.305240E-02,1,0.138182E-02,0.680672E-04,1,0.308140E-04,-0.655927E-02,1,0.191456E-02,0.191829E-03,0,0.338137E-04,-0.345295,-0.348991E-03,-0.778236E-05,-0.248769E-02,-0.486667E-05,-0.270630E-11,-0.441152E-12,-0.675345E-13,545.593,13.1155,13.2898,4.85000,0,0.889367E-01,2.13795,2.16636,4.05000,0,0.136150E-01,0.327292,0.331641,2.70000,0,279.191,278.033,96559.5,1.20396,999.268,0.240390E-01,0.441075E-05,0.983159E-02,1261.49,862.555,0.816601E-02,-9999,-9999,283.563,0.445578,0.477676,0.171475E-01,0.653459,0.128645E-13,-0.496030E-14,0.653459,1.17329,139.932,46.9911,1.50368,-9999,0.389177E-01,0.242476E-01,5.56039,0.361485,-291.731,0.190187E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.178253E-02,1.02299,-0.854420,1.04642,0.198636E-02,1.53668,0.442951E-04,1.53668,-0.426847E-02,1.53668,0.124834E-03,1.53668,800009000,800019100,800009000,800009011,800009000,800009100,811119111,811119111,80000,80000,80,80,1,8,0,7,84,0,0,0.181777E-01,0.233606E-01,0.695681E-02,0.143816E-01,0.152129E-06,0.129792E-03,0.849800E-07,-0.710192E-03,0.107890E-05,-0.103968E-03,0.304060E-05,22.0000,96.5034,0.503389,0.674798E+09,294.136
CH-CHA_201811261900.csv,2018-11-26,23:30,330.9790,0,36000,36000,-0.134386E-01,0,0.183069E-02,-0.856680,1,0.449578,0.482179E-02,1,0.399608E-02,0.107556E-03,1,0.891374E-04,-0.378118E-02,1,0.567793E-02,0.287955E-03,1,0.581985E-04,0.502141,0.595239E-03,0.132775E-04,0.115498E-02,0.832333E-05,0.975947E-13,0.160892E-13,0.243668E-14,544.993,13.1158,13.2901,4.70000,0,0.898462E-01,2.16224,2.19097,1.65000,0,0.136070E-01,0.327467,0.331819,2.15000,0,279.504,278.345,96559.5,1.20261,999.118,0.240660E-01,0.696963E-05,0.982077E-02,1261.52,881.530,0.816619E-02,-9999,-9999,283.563,0.858232,0.541074,0.360051E-01,1.01519,0.551295E-13,0.179075E-15,1.01519,2.14800,152.421,32.2295,2.03249,-9999,0.105709,0.109478,115.810,0.173560E-01,-177.668,0.674469E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.132959E-01,1.01073,-0.842600,1.02069,0.388076E-02,1.24249,0.865650E-04,1.24249,-0.304323E-02,1.24249,0.231757E-03,1.24249,800009000,800019100,800009000,800009000,800009000,800009010,800119111,801119111,80111,80111,80,81,0,12,2,18,273,0,0,0.823143E-01,0.121287,0.153540E-01,0.442875E-02,0.248543E-06,0.725086E-03,0.106023E-06,-0.701259E-03,0.211085E-05,-0.742078E-04,0.565129E-05,22.0000,96.5057,0.505694,0.677123E+09,294.137
CH-CHA_201811261900.csv,2018-11-27,00:00,331.0000,0,36000,36000,-0.965006E-02,0,0.139833E-02,-0.724417,2,1.46106,-0.689574E-03,0,0.502558E-03,-0.153889E-04,0,0.112153E-04,0.450708E-02,1,0.523964E-02,0.725497E-04,1,0.364966E-04,0.773822,0.175775E-02,0.392267E-04,0.163819E-02,0.216743E-04,0.284239E-11,0.476037E-12,0.710613E-13,544.085,13.1166,13.2909,3.80000,0,0.911223E-01,2.19675,2.22594,4.50000,0,0.136024E-01,0.327923,0.332282,2.50000,0,279.989,278.827,96559.5,1.20053,998.885,0.241077E-01,-0.997198E-06,0.980441E-02,1261.60,911.553,0.816670E-02,-9999,-9999,283.564,0.970133,0.416242,0.401211E-01,1.05642,0.309185E-13,0.522416E-14,1.05642,1.89286,163.579,23.2221,2.17652,-9999,0.896556E-01,0.652857E-01,83.5343,0.240620E-01,1050.53,0.673785E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.954614E-02,1.01089,-0.712320,1.02128,-0.551707E-03,1.24989,-0.123122E-04,1.24989,0.360598E-02,1.24989,0.580448E-04,1.24989,800009100,800019100,800009000,800009011,800009100,800009100,801019111,801119111,80000,80000,80,80,1,5,0,12,591,0,0,0.669420E-01,0.489941E-01,0.146354E-01,0.479563E-01,0.502219E-07,0.596084E-03,0.111592E-06,-0.593998E-03,-0.300747E-06,0.880825E-04,0.141785E-05,21.9506,96.5232,0.504692,0.683264E+09,294.135
CH-CHA_201811261900.csv,2018-11-27,00:30,331.0208,0,36000,36000,-0.812389E-02,0,0.157516E-02,-0.289080,2,0.225532,-0.319212E-02,1,0.141753E-02,-0.712703E-04,1,0.316492E-04,0.215569E-02,1,0.167979E-02,0.463636E-04,1,0.324894E-04,0.788210,-0.164074E-03,-0.366327E-05,-0.156160E-02,0.142787E-05,0.389058E-12,0.641816E-13,0.972762E-14,543.124,13.1165,13.2909,0.100000,0,0.895973E-01,2.16379,2.19255,4.70000,0,0.135797E-01,0.327953,0.332312,2.00000,0,280.482,279.319,96559.5,1.19842,998.645,0.241502E-01,-0.461832E-05,0.978709E-02,1261.59,943.123,0.816665E-02,-9999,-9999,283.564,0.386806,0.580831,0.291928E-01,0.698453,-0.283840E-12,0.716334E-15,0.698453,1.98499,124.177,56.3382,2.39545,-9999,0.823336E-01,0.112746,162.080,0.124013E-01,90.5605,0.293373E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.803034E-02,1.01165,-0.284603,1.02052,-0.258565E-02,1.23455,-0.577296E-04,1.23455,0.174613E-02,1.23455,0.375550E-04,1.23455,800009100,800019100,800009000,800009011,800009100,800009100,811119111,811119111,80000,80000,80,81,0,4,1,28,466,0,0,0.103124,0.111590,0.107782E-01,0.860152E-02,0.113497E-06,0.606997E-04,0.874473E-07,-0.237804E-03,-0.141264E-05,0.427275E-04,0.918966E-06,21.9972,96.5081,0.507043,0.682544E+09,294.136
CH-CHA_201811261900.csv,2018-11-27,01:00,331.0416,0,35989,35989,0.474390E-02,1,0.668369E-03,2.09624,2,0.810276,0.313514E-02,1,0.842755E-03,0.700183E-04,1,0.188216E-04,-0.864390E-02,1,0.224949E-02,0.447522E-03,1,0.983102E-04,0.483984,0.438262E-03,0.978787E-05,0.398972E-03,0.133417E-04,-0.430700E-11,-0.713267E-12,-0.107779E-12,542.545,13.1167,13.2911,2.75000,0,0.898490E-01,2.17222,2.20109,2.05000,0,0.135767E-01,0.328235,0.332598,1.60000,0,280.786,279.621,96559.5,1.19712,998.497,0.241763E-01,0.453719E-05,0.977666E-02,1261.61,963.008,0.816678E-02,-9999,-9999,283.564,-0.248828,0.307915,0.148994E-01,0.396168,0.113146E-12,-0.793851E-14,0.396168,1.26499,61.9607,128.942,2.15534,-9999,0.629504E-01,0.826357E-01,-9.98864,-0.201229,668.626,-0.278584E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.464113E-02,1.02214,2.05240,1.02570,0.261216E-02,1.20021,0.583383E-04,1.20021,-0.720198E-02,1.20021,0.372869E-03,1.20021,800009100,800019100,800009000,800009011,800109100,800109100,811119111,811119111,80000,80000,80,81,13,8,2,10,392,0,0,0.225913E-01,0.136990,0.568973E-02,0.174419E-01,0.789847E-07,0.133801E-03,0.279651E-06,0.171703E-02,0.142908E-05,-0.176423E-03,0.913394E-05,22.0000,96.5078,0.507780,0.685486E+09,294.145
CH-CHA_201811270100.csv,2018-11-27,01:30,331.0624,0,36000,36000,-0.578381E-02,1,0.710868E-03,2.91148,1,0.646609,0.947730E-03,1,0.362522E-03,0.211603E-04,1,0.809416E-05,-0.356872E-03,1,0.254618E-03,0.350265E-03,1,0.527473E-04,-0.452001,0.268755E-04,0.600059E-06,-0.248752E-03,-0.596886E-05,-0.419933E-11,-0.693756E-12,-0.105044E-12,543.093,13.1168,13.2911,2.20000,0,0.897224E-01,2.16697,2.19577,1.25000,0,0.135852E-01,0.328109,0.332470,1.80000,0,280.503,279.339,96559.5,1.19833,998.635,0.241520E-01,0.137119E-05,0.978654E-02,1261.61,944.447,0.816679E-02,-9999,-9999,283.564,-0.154432,0.349774,0.338611E-03,0.382349,-0.255641E-13,-0.773225E-14,0.382349,1.48604,74.6935,113.822,0.507415E-01,-9999,0.694734E-01,0.946160E-01,-9.66839,-0.207894,3072.05,-0.350195E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.565549E-02,1.02269,2.84944,1.02606,0.789289E-03,1.20074,0.176227E-04,1.20074,-0.297210E-03,1.20074,0.291708E-03,1.20074,800009000,800019100,800009000,800009011,800009100,800009100,811119111,811119111,80000,80000,80,81,0,15,0,0,318,0,0,0.293052E-01,0.156882,0.304442E-02,0.199178E-01,0.917299E-07,0.102981E-04,0.162100E-06,0.238108E-02,0.431258E-06,-0.727323E-05,0.713859E-05,21.9833,96.5131,0.506867,0.685468E+09,294.140
CH-CHA_201811270100.csv,2018-11-27,02:00,331.0833,0,36000,36000,-0.142047E-02,1,0.123695E-03,0.629210,1,0.183851,-0.142068E-03,2,0.914613E-04,-0.317130E-05,2,0.204163E-05,-0.455312E-03,2,0.413747E-03,0.124032E-03,1,0.218706E-04,-0.376842,-0.159240E-03,-0.355461E-05,0.379184E-03,-0.238525E-05,0.799735E-12,0.132610E-12,0.200020E-13,543.547,13.1167,13.2910,0.150000,0,0.901293E-01,2.17497,2.20387,0.550000,0,0.135946E-01,0.328059,0.332419,2.00000,0,280.267,279.104,96559.5,1.19934,998.750,0.241316E-01,-0.205500E-06,0.979472E-02,1261.60,929.230,0.816674E-02,-9999,-9999,283.564,0.145867,0.209096,-0.161611E-02,0.254953,0.440076E-13,0.147133E-14,0.254953,0.582237,131.519,55.1001,-0.363193,-9999,0.344148E-01,0.143667E-01,-5.43877,-0.369569,-4428.92,-0.152634E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.137871E-02,1.03029,0.612787,1.03108,-0.117552E-03,1.20856,-0.262403E-05,1.20856,-0.376739E-03,1.20856,0.102628E-03,1.20856,800009100,800119100,800009000,800009000,800009100,800019100,811119111,811119111,80001,80001,80,81,12,0,0,19,842,0,0,0.813804E-02,0.196579E-01,0.937550E-03,0.577845E-02,0.231735E-07,0.267054E-04,0.110577E-06,0.511576E-03,-0.641605E-07,-0.921168E-05,0.250937E-05,22.0000,96.5069,0.506889,0.684823E+09,294.130
CH-CHA_201811270100.csv,2018-11-27,02:30,331.1041,0,36000,36000,-0.576496E-03,1,0.420553E-04,0.133211,1,0.249297,0.769922E-03,1,0.469512E-03,0.171827E-04,1,0.104783E-04,-0.277536E-02,1,0.883524E-03,-0.693824E-04,1,0.451903E-04,-0.372464,-0.534044E-03,-0.119185E-04,0.629209E-03,0.850391E-05,0.486939E-12,0.812363E-13,0.121856E-13,543.989,13.1164,13.2908,0.100000,0,0.907541E-01,2.18822,2.21731,1.75000,0,0.136133E-01,0.328238,0.332601,4.85000,0,280.034,278.872,96559.5,1.20034,998.863,0.241116E-01,0.111344E-05,0.980268E-02,1261.58,914.416,0.816659E-02,-9999,-9999,283.564,-0.361310,0.145746,0.108767E-01,0.389750,0.216806E-13,0.895126E-15,0.389750,0.786257,33.0747,158.032,1.59915,-9999,0.219152E-01,0.302523E-01,-6.63450,-0.302962,173.019,-0.506973E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.563869E-03,1.02239,0.130432,1.02587,0.641360E-03,1.20045,0.143135E-04,1.20045,-0.231193E-02,1.20045,-0.577970E-04,1.20045,800009000,800119100,800009000,800009000,800009000,800009100,811119111,811119111,80000,80000,80,80,0,0,1,0,115,0,0,0.171752E-01,0.424288E-01,0.900628E-03,0.172658E-01,0.183915E-06,0.196390E-03,0.538587E-06,0.108787E-03,0.349690E-06,-0.564822E-04,-0.141202E-05,22.0000,96.5065,0.506500,0.682012E+09,294.130
CH-CHA_201811270100.csv,2018-11-27,03:00,331.1249,0,36000,36000,-0.396955E-03,2,0.182192E-03,0.376266,1,0.324237,0.582162E-03,1,0.304591E-03,0.129907E-04,1,0.679682E-05,0.707461E-02,1,0.349663E-02,0.172527E-03,1,0.883319E-04,-0.213399,0.262865E-03,0.586573E-05,0.128272E-02,0.305392E-04,-0.155692E-11,-0.262945E-12,-0.390377E-13,544.254,13.1166,13.2909,4.95000,0,0.919181E-01,2.21523,2.24468,0.500000E-01,0,0.136465E-01,0.328881,0.333252,1.45000,0,279.900,278.740,96559.5,1.20091,998.927,0.241001E-01,0.841799E-06,0.980745E-02,1261.59,906.027,0.816666E-02,-9999,-9999,283.564,-0.453766,-0.276478E-01,0.174508E-01,0.454943,-0.119473E-13,-0.286065E-14,0.454943,1.29248,8.70021,183.487,2.19831,-9999,0.181809E-01,0.493161E-01,-1.34119,-1.49867,646.324,-0.172518E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.389108E-03,1.02017,0.368858,1.02443,0.485792E-03,1.19838,0.108403E-04,1.19838,0.590349E-02,1.19838,0.143967E-03,1.19838,800009000,800119100,800009000,800009011,800009110,800009111,811119111,811119111,80000,80000,80,80,0,0,0,0,221,0,0,0.666961E-01,0.293199E-01,0.261621E-02,0.978925E-02,0.102075E-06,0.106550E-02,0.114543E-05,0.307478E-03,0.264710E-06,0.144158E-03,0.351556E-05,21.9839,96.5122,0.506199,0.683100E+09,294.122
CH-CHA_201811270100.csv,2018-11-27,03:30,331.1458,0,36000,36000,-0.113024E-01,1,0.135100E-02,-0.584857,1,0.323406,-0.828304E-02,2,0.200179E-02,-0.184873E-03,2,0.446790E-04,-0.465669E-02,1,0.251632E-02,0.139997E-03,1,0.284179E-04,0.366324,-0.356203E-03,-0.795025E-05,0.208914E-02,-0.329484E-04,0.480227E-11,0.827179E-12,0.120158E-12,543.801,13.1164,13.2907,5.00000,0,0.936684E-01,2.25926,2.28929,2.85000,0,0.136065E-01,0.328187,0.332549,2.25000,0,280.130,278.968,96559.5,1.19993,998.816,0.241198E-01,-0.119798E-04,0.979930E-02,1261.58,920.483,0.816656E-02,-9999,-9999,283.564,-0.317065,0.295157,0.249601E-01,0.433902,-0.332047E-13,0.883094E-14,0.433902,1.17682,49.0898,137.049,3.29775,-9999,0.970527E-01,0.126626,131.240,0.153155E-01,70.6089,0.502806E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.111457E-01,1.01406,-0.575130,1.02185,-0.669365E-02,1.23745,-0.149399E-03,1.23745,-0.376314E-02,1.23745,0.113134E-03,1.23745,800009000,800119100,800009000,800009000,800009000,810009010,811119111,811119111,80011,80011,80,81,0,0,1,0,252,0,0,0.976674E-01,0.152722,0.286291E-02,0.100771E-01,0.205345E-06,0.497337E-03,0.977171E-07,-0.479871E-03,-0.365117E-05,-0.919680E-04,0.276489E-05,22.0000,96.5070,0.507000,0.681823E+09,294.106
CH-CHA_201811270100.csv,2018-11-27,04:00,331.1666,0,36000,36000,0.289581E-02,1,0.125905E-02,-0.481541,1,0.364194,-0.148325E-02,2,0.928080E-03,-0.331112E-04,2,0.207180E-04,0.735437E-02,2,0.476175E-02,-0.440012E-04,2,0.241047E-04,0.303000,-0.139755E-02,-0.311981E-04,0.602927E-03,0.194003E-04,0.311316E-11,0.539278E-12,0.779957E-13,543.406,13.1157,13.2900,3.55000,0,0.941318E-01,2.27198,2.30218,4.35000,0,0.136143E-01,0.328596,0.332963,0.500000E-01,0,280.319,279.157,96559.5,1.19912,998.725,0.241362E-01,-0.214561E-05,0.979218E-02,1261.51,932.602,0.816615E-02,-9999,-9999,283.563,0.339095,0.233862,0.140000E-01,0.412157,0.270423E-13,0.572897E-14,0.412157,1.14337,153.049,34.5926,1.94658,-9999,0.491421E-01,0.640464E-01,20.6909,0.971440E-01,324.654,0.818223E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.284993E-02,1.01610,-0.470318,1.02829,-0.112770E-02,1.31528,-0.251743E-04,1.31528,0.559148E-02,1.31528,-0.334538E-04,1.31528,800009000,800119100,800009000,800009000,800009000,810009110,811119111,811119111,80010,80010,80,80,3,11,1,3,123,0,0,0.743733E-01,0.507990E-01,0.292061E-02,0.889433E-02,0.132461E-06,0.124292E-02,0.164974E-06,-0.392721E-03,-0.615653E-06,0.136743E-03,-0.818135E-06,22.0000,96.5066,0.506583,0.677303E+09,294.099
CH-CHA_201811270100.csv,2018-11-27,04:30,331.1874,0,36000,36000,0.685653E-02,1,0.154757E-02,-0.440371E-01,2,0.422327E-01,0.306086E-02,1,0.100987E-02,0.683226E-04,1,0.225416E-04,-0.174217E-02,1,0.143207E-02,-0.530685E-04,2,0.584014E-04,-0.159471,0.497153E-03,0.110971E-04,-0.700026E-03,0.192082E-05,-0.200841E-11,-0.345642E-12,-0.503232E-13,543.609,13.1160,13.2903,0.900000,0,0.935537E-01,2.25722,2.28722,2.65000,0,0.136208E-01,0.328636,0.333004,5.00000,0,280.220,279.057,96559.5,1.19954,998.773,0.241276E-01,0.442731E-05,0.979584E-02,1261.53,926.209,0.816630E-02,-9999,-9999,283.563,0.439717,0.280711,0.926472E-02,0.521762,0.316548E-14,-0.369459E-14,0.521762,1.34800,151.204,32.5537,1.01743,-9999,0.756039E-01,0.703107E-01,823.921,0.243955E-02,-14.3871,0.486174E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.676997E-02,1.01279,-0.431969E-01,1.02031,0.250055E-02,1.22408,0.558157E-04,1.22408,-0.142325E-02,1.22408,-0.433540E-04,1.22408,800009000,800119100,800009000,800009000,800009000,800009000,811119111,811119111,80100,80100,80,81,16,0,0,4,0,0,0,0.109539,0.287704E-01,0.231195E-02,0.413411E-02,0.204234E-06,0.145125E-03,0.193960E-06,-0.360553E-04,0.136452E-05,-0.347942E-04,-0.105987E-05,22.0000,96.5060,0.506028,0.679408E+09,294.108
CH-CHA_201811270100.csv,2018-11-27,05:00,331.2083,0,36000,36000,-0.178053E-01,1,0.259973E-02,-1.74746,1,0.612631,-0.135742E-01,1,0.603721E-02,-0.302983E-03,1,0.134754E-03,0.160625E-01,1,0.755270E-02,0.176121E-03,2,0.117633E-03,-0.637261E-01,-0.252494E-02,-0.563579E-04,0.103998E-03,-0.548280E-05,0.341901E-11,0.589028E-12,0.856452E-13,543.638,13.1148,13.2891,4.60000,0,0.936579E-01,2.25941,2.28944,3.35000,0,0.136179E-01,0.328521,0.332886,2.35000,0,280.180,279.018,96559.5,1.19972,998.793,0.241241E-01,-0.196333E-04,0.979635E-02,1261.42,923.665,0.816556E-02,-9999,-9999,283.562,0.740463E-01,0.276376,0.275144E-01,0.287443,-0.511656E-13,0.628914E-14,0.287443,1.46677,102.662,75.0016,5.49284,-9999,0.121825,0.152396,86.8722,0.231374E-01,128.734,0.119706E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.175033E-01,1.01725,-1.71423,1.02402,-0.108835E-01,1.24723,-0.242925E-03,1.24723,0.128786E-01,1.24723,0.141210E-03,1.24723,800009000,800019100,800009000,800009011,800009000,801009000,811119111,811119111,80000,80000,80,81,0,3,0,0,276,0,0,0.133586,0.166753,0.445370E-02,0.122884E-01,0.553715E-06,0.140344E-02,0.437358E-06,-0.143059E-02,-0.593793E-05,0.314797E-03,0.345166E-05,21.9622,96.5191,0.504954,0.669976E+09,294.115
CH-CHA_201811270100.csv,2018-11-27,05:30,331.2291,0,36000,36000,-0.833336E-02,1,0.130259E-02,-0.219283,2,0.554079,0.199522E-02,2,0.706754E-03,0.445269E-04,2,0.157724E-04,0.252495E-01,1,0.605312E-02,0.586464E-03,1,0.108156E-03,-0.284428,-0.212077E-02,-0.473288E-04,-0.396904E-02,-0.391457E-04,0.611979E-11,0.101538E-11,0.152926E-12,543.942,13.1138,13.2880,3.85000,0,0.902493E-01,2.17580,2.20472,5.00000,0,0.135924E-01,0.327696,0.332051,1.65000,0,280.002,278.840,96559.5,1.20048,998.880,0.241088E-01,0.288534E-05,0.980183E-02,1261.33,912.395,0.816493E-02,-9999,-9999,283.561,0.513443E-01,0.317015,0.225137E-01,0.321934,0.302904E-12,0.112508E-13,0.321934,1.07336,96.2295,80.8002,4.01013,-9999,0.833169E-01,0.126379,221.469,0.907577E-02,-109.904,0.219485E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.820027E-02,1.01623,-0.215266,1.02248,0.161882E-02,1.23252,0.361268E-04,1.23252,0.204861E-01,1.23252,0.475826E-03,1.23252,800009100,800119100,800009000,800009011,800009100,800009110,811119111,811119111,80000,80000,80,81,0,0,2,1,823,0,0,0.738168E-01,0.176323,0.261856E-02,0.139455E-01,0.428594E-07,0.117883E-02,0.479809E-06,-0.179518E-03,0.882500E-06,0.500432E-03,0.116234E-04,21.9817,96.5122,0.505324,0.662263E+09,294.113
CH-CHA_201811270100.csv,2018-11-27,06:00,331.2499,0,36000,36000,-0.858524E-03,0,0.231650E-03,0.470017,1,0.498780,-0.125199E-02,1,0.100943E-02,-0.279410E-04,1,0.225277E-04,-0.241070E-02,1,0.201988E-02,0.421457E-04,1,0.244589E-04,0.446969E-01,-0.174598E-02,-0.389657E-04,-0.461013E-02,-0.461058E-04,0.641255E-12,0.101652E-12,0.159776E-13,543.854,13.1130,13.2872,0.400000,0,0.862121E-01,2.07868,2.10630,2.45000,0,0.135507E-01,0.326725,0.331066,2.70000,0,280.030,278.868,96559.5,1.20036,998.866,0.241112E-01,-0.181058E-05,0.980024E-02,1261.25,914.158,0.816442E-02,-9999,-9999,283.560,0.166714,0.537197,0.899972E-02,0.562543,0.171435E-13,0.117910E-14,0.562543,0.956504,114.338,72.7587,0.916673,-9999,0.267436E-01,0.168988E-01,-3.41713,-0.588213,-375.417,-0.146580E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.843690E-03,1.01758,0.461403,1.02279,-0.104659E-02,1.19625,-0.233571E-04,1.19625,-0.201522E-02,1.19625,0.352314E-04,1.19625,800009000,800119100,800009000,800009011,800009000,800009000,811119111,811119111,80000,80000,80,80,2,0,0,0,274,0,0,0.136070E-01,0.178282E-01,0.236231E-02,0.217142E-01,0.157860E-06,0.435542E-03,0.143305E-06,0.384824E-03,-0.570621E-06,-0.492323E-04,0.860715E-06,21.9572,96.5216,0.505581,0.656388E+09,294.111
CH-CHA_201811270100.csv,2018-11-27,06:30,331.2707,0,36000,36000,-0.388720E-02,1,0.579490E-03,-2.07239,1,0.597410,0.832969E-03,2,0.335017E-03,0.185918E-04,2,0.747757E-05,-0.963027E-02,1,0.137206E-02,-0.472466E-04,2,0.132195E-04,0.196468,-0.672828E-03,-0.150175E-04,0.984343E-03,0.105867E-04,-0.303015E-11,-0.485147E-12,-0.755531E-13,543.602,13.1126,13.2869,1.10000,0,0.870344E-01,2.09942,2.12732,0.500000E-01,0,0.135541E-01,0.326948,0.331292,0.500000E-01,0,280.152,278.991,96559.5,1.19983,998.807,0.241218E-01,0.120475E-05,0.979570E-02,1261.22,921.948,0.816423E-02,-9999,-9999,283.559,-0.157471,0.536180,0.164232E-01,0.559067,0.334660E-13,-0.557421E-14,0.559067,0.960937,82.7299,106.367,1.68337,-9999,0.569191E-01,0.472493E-01,7.47122,0.269032,-2487.95,0.303816E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.380986E-02,1.02030,-2.00057,1.04021,0.569676E-03,1.46218,0.127151E-04,1.46218,-0.658623E-02,1.46218,-0.323124E-04,1.46218,800009000,800119100,800009000,800009011,800009100,810109100,811119111,811119111,80111,80111,80,81,9,8,2,24,318,0,0,0.358268E-01,0.563439E-01,0.232784E-02,0.356942E-01,0.113976E-06,0.147224E-03,0.112239E-06,-0.166936E-02,0.310771E-06,-0.160974E-03,-0.789748E-06,21.9822,96.5125,0.505811,0.652791E+09,294.117
CH-CHA_201811270100.csv,2018-11-27,07:00,331.2916,0,35989,35989,0.123799E-02,1,0.570692E-03,0.843070,1,0.359325,-0.232413E-02,1,0.860321E-03,-0.518720E-04,1,0.192015E-04,-0.758682E-02,2,0.215920E-02,0.507561E-04,2,0.177065E-04,-0.765966E-01,-0.587830E-03,-0.131197E-04,-0.937414E-03,-0.106136E-04,-0.208095E-11,-0.330046E-12,-0.518515E-13,543.683,13.1124,13.2866,0.350000,0,0.862302E-01,2.07967,2.10730,3.75000,0,0.135471E-01,0.326724,0.331065,1.75000,0,280.104,278.943,96559.5,1.20004,998.830,0.241177E-01,-0.336131E-05,0.979718E-02,1261.19,918.905,0.816405E-02,-9999,-9999,283.559,-0.488828,0.347040,0.117258E-02,0.599492,0.154649E-13,-0.382750E-14,0.599492,0.946626,43.1493,144.627,0.112068,-9999,0.321189E-01,0.178664E-01,-3.30003,-0.609086,-362.747,-0.218986E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121741E-02,1.01690,0.827952,1.02238,-0.194361E-02,1.19578,-0.433793E-04,1.19578,-0.634467E-02,1.19578,0.424461E-04,1.19578,800009000,800119100,800009000,800009011,800009000,800009100,811119111,811119111,80111,80111,80,80,7,2,1,6,1,0,0,0.171520E-01,0.168422E-01,0.173867E-02,0.106971E-01,0.242454E-06,0.310965E-03,0.153050E-06,0.690746E-03,-0.106005E-05,-0.155044E-03,0.103725E-05,21.9822,96.5120,0.505354,0.651082E+09,294.121
CH-CHA_201811270700.csv,2018-11-27,07:30,331.3124,0,36000,36000,-0.215746E-02,0,0.320373E-03,-0.247787,0,0.186321,0.415986E-02,2,0.281271E-02,0.928648E-04,2,0.627911E-04,0.945413E-02,1,0.334487E-02,0.181808E-03,0,0.480578E-04,0.384814,-0.207052E-02,-0.462223E-04,-0.292192E-02,-0.373656E-04,-0.122920E-11,-0.189193E-12,-0.305567E-13,543.176,13.1114,13.2856,4.10000,0,0.836029E-01,2.01804,2.04485,2.30000,0,0.135028E-01,0.325936,0.330266,1.85000,0,280.345,279.183,96559.5,1.19901,998.714,0.241384E-01,0.601764E-05,0.978803E-02,1261.10,934.300,0.816345E-02,-9999,-9999,283.558,-0.366080,0.362379,0.878306E-02,0.515180,0.875721E-13,-0.226299E-14,0.515180,1.10213,50.1807,135.291,0.976855,-9999,0.424191E-01,0.472863E-01,25.8614,0.777220E-01,-59.5663,0.487815E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.212647E-02,1.01458,-0.242274,1.02625,0.320699E-02,1.29712,0.715931E-04,1.29712,0.728856E-02,1.29712,0.140163E-03,1.29712,800009000,800019100,800009000,800009011,800009000,800009001,811119111,811119111,80111,80111,80,81,9,0,1,9,58,0,0,0.190648E-01,0.711634E-01,0.434446E-02,0.822469E-02,0.287962E-06,0.428562E-03,0.139147E-06,-0.202323E-03,0.175101E-05,0.178262E-03,0.342809E-05,21.9822,96.5129,0.506228,0.644013E+09,294.114
