file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,status_word_qcl_mean,vici_mean
CH-CHA_201609250700.csv,2016-09-25,09:00,269.375,1,36000,36000,-0.174133E-01,0,0.520491E-02,31.3157,0,3.79767,16.8045,1,3.86482,0.378761,1,0.871101E-01,-0.117491E-01,1,0.897732E-02,0.478064E-03,0,0.736312E-04,-0.699496,0.275955,0.621982E-02,-0.252434E-02,-0.255512E-04,-9999,-9999,-9999,-9999,11.7045,11.8432,2.45000,1,-9999,2.76368,2.79641,1.00000,1,-9999,0.333548,0.337498,0.850000,1,289.126,289.197,97624.0,1.17083,1011.83,0.246290E-01,0.245437E-01,0.856371E-02,1142.95,1818.17,0.731422E-02,62.8626,675.223,282.093,-0.453707,-0.159391,0.558333E-01,0.484121,0.527452E-13,-0.796544E-14,0.484121,1.72238,347.949,199.357,6.62262,-9999,0.121953,0.222886,-4.96762,-0.404621,1.86353,0.216754,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.170826E-01,1.01936,31.5577,1.02391,14.1174,1.19034,0.318194,1.19034,-0.106425E-01,1.10398,0.459260E-03,1.04094,800009000,800009000,800009000,800009000,800009000,800019000,800019111,811119111,80101,80101,80,81,4,3,0,25,0,0,0,0.170784,0.244764,0.302238E-01,0.123796,0.257304E-01,0.384395E-03,0.120896E-06,0.266381E-01,0.792965E-02,-0.265219E-03,0.114451E-04,34.0000,96.5000,0.500000,154451.,926485.
CH-CHA_201609250700.csv,2016-09-25,09:30,269.396,1,36000,36000,-0.566147E-01,0,0.221197E-02,9.87651,2,11.4754,1.38180,2,2.62861,0.311893E-01,2,0.593316E-01,0.747204E-02,0,0.258216E-01,0.473609E-03,0,0.174991E-03,2.34504,0.415020,0.936762E-02,-0.560227E-02,-0.493770E-04,-9999,-9999,-9999,-9999,11.9024,12.0458,2.45000,1,-9999,2.64536,2.67723,1.00000,1,-9999,0.332505,0.336510,0.850000,1,288.766,290.683,97620.0,1.16471,1011.97,0.247566E-01,0.202107E-02,0.866359E-02,1162.22,1998.04,0.743841E-02,58.1680,835.821,282.340,-0.546077,-0.516210,0.293736E-02,0.751453,-0.153747E-12,-0.922238E-14,0.751453,3.88846,321.637,223.389,0.223964,-9999,0.220473,0.351171,-93.0689,-0.215969E-01,7.14758,0.380070E-01,0,30.0238,-4.55622,10.3062,25.6639,39.1390,54.8930,82.2398,-0.557879E-01,1.01482,9.77516,1.02116,1.09264,1.26464,0.246625E-01,1.26464,0.700458E-02,1.06674,0.452070E-03,1.04764,800009000,800009000,800009000,800009000,800119000,800119010,800009111,800019111,80111,80111,80,81,61,52,16,20,0,0,0,0.251530,0.399065,0.517467E-01,2.35291,0.328733E-01,0.359183E-02,0.299908E-06,0.829349E-02,0.617916E-03,0.175499E-03,0.113266E-04,34.0000,96.5001,0.500111,154451.,926485.
CH-CHA_201609250700.csv,2016-09-25,10:00,269.417,1,36000,36000,-0.545619E-01,1,0.555469E-02,45.4535,1,4.34379,40.7353,1,7.01469,0.920563,1,0.158522,-0.618670E-02,2,0.198130E-01,0.317554E-03,2,0.143439E-03,1.95621,0.609371,0.137710E-01,-0.551019E-02,-0.617364E-04,-9999,-9999,-9999,-9999,12.1945,12.3450,2.45000,1,-9999,2.52848,2.55969,1.00000,1,-9999,0.331195,0.335284,0.850000,1,289.100,291.928,97606.0,1.15945,1012.16,0.248662E-01,0.596525E-01,0.883710E-02,1190.58,2160.56,0.762182E-02,55.1050,969.983,282.699,-0.791690,-0.150835,0.351206E-01,0.806695,-0.418745E-13,0.147367E-13,0.806695,4.76652,1.66988,190.787,2.49524,-9999,0.216930,0.439559,-19.2630,-0.104345,1.11582,0.178545,0,30.4264,-4.61732,10.4444,26.0080,39.6638,55.6291,83.3425,-0.537946E-01,1.01426,46.3860,1.02086,27.6617,1.47263,0.625116,1.47263,-0.578465E-02,1.06950,0.302722E-03,1.04900,800009000,800009000,800009000,800009000,800109000,810109000,800009111,800119111,80111,80111,80,81,15,4,1,21,0,0,0,0.368130,0.462505,0.484828E-01,0.136155,0.700052E-01,0.132690E-02,0.253525E-06,0.395262E-01,0.157362E-01,-0.145618E-03,0.762049E-05,34.0000,96.5001,0.500056,154448.,926485.
CH-CHA_201609250700.csv,2016-09-25,10:30,269.437,1,36000,36000,0.175319E-01,1,0.705380E-02,58.7254,0,5.15002,0.670612,2,6.23291,0.151686E-01,2,0.140982,0.128508E-01,1,0.448111E-02,0.681816E-03,1,0.130798E-03,1.46277,1.04207,0.235706E-01,-0.251893E-02,-0.412981E-04,-9999,-9999,-9999,-9999,12.6962,12.8595,2.45000,1,-9999,2.47486,2.50669,1.00000,1,-9999,0.330316,0.334564,0.850000,1,288.870,292.862,97589.0,1.15533,1012.46,0.249501E-01,0.982924E-03,0.916972E-02,1239.34,2289.97,0.793689E-02,54.1205,1050.63,283.297,-0.605491,-0.312600,0.241361E-02,0.681428,0.628671E-13,-0.350492E-14,0.681428,2.13497,338.477,207.306,0.202941,-9999,0.123186,0.193698,-2.73011,-0.736234,87.5698,0.407550,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.172615E-01,1.01566,57.7486,1.02164,0.547701,1.22441,0.123885E-01,1.22441,0.115956E-01,1.10825,0.655643E-03,1.03992,800009000,800009000,800009000,800009000,800009000,800019000,801009111,811019111,80111,80111,80,81,21,4,3,55,0,0,0,0.183051,0.162191,0.421542E-01,0.208659,0.140089,0.669937E-04,0.147854E-06,0.493692E-01,0.313069E-03,0.293033E-03,0.165688E-04,34.0000,96.5000,0.500028,154448.,926485.
CH-CHA_201609250700.csv,2016-09-25,11:00,269.458,1,36000,36000,-0.139798E-01,0,0.398618E-02,82.8467,0,9.47177,78.0582,0,8.01008,1.76908,0,0.181537,0.438467E-02,1,0.153823E-01,0.635340E-03,0,0.171065E-03,3.16536,-0.169745E-01,-0.384703E-03,-0.283366E-03,-0.330962E-04,-9999,-9999,-9999,-9999,12.6879,12.8510,2.45000,1,-9999,2.46879,2.50051,1.00000,1,-9999,0.329607,0.333842,0.850000,1,290.442,294.898,97545.0,1.14684,1012.50,0.251349E-01,0.114636,0.909639E-02,1237.98,2595.80,0.793171E-02,47.6916,1357.82,283.281,-0.865531,-0.917273,0.461304E-01,1.26201,-0.415726E-13,-0.641694E-14,1.26201,3.01310,322.144,226.662,2.09481,-9999,0.110407,0.315920,-1.39292,-1.44301,1.06134,0.646215,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.138181E-01,1.01170,84.3984,1.01990,46.1498,1.69141,1.04592,1.69141,0.409133E-02,1.07170,0.610870E-03,1.04006,800009000,800009000,800009000,800009011,800009000,800009000,800009111,800009111,80011,80011,80,80,0,1,2,43,0,0,0,0.390374,0.191831,0.496349E-01,1.04218,0.128912,0.103080E-02,0.250225E-06,0.726831E-01,0.266270E-01,0.104157E-03,0.155515E-04,33.9813,96.5041,0.499764,154451.,926485.
CH-CHA_201609250700.csv,2016-09-25,11:30,269.479,1,36000,36000,-0.184930E-01,0,0.501680E-02,110.509,0,9.34572,95.8388,0,11.2758,2.17298,0,0.255658,0.219056E-02,2,0.250006E-01,0.515940E-03,0,0.248979E-03,0.682753,1.11428,0.252644E-01,-0.494091E-02,-0.659797E-04,-9999,-9999,-9999,-9999,13.2308,13.4082,2.45000,1,-9999,2.36263,2.39431,1.00000,1,-9999,0.328189,0.332590,0.850000,1,292.677,295.338,97493.0,1.14428,1012.82,0.251858E-01,0.140809,0.946637E-02,1290.25,2666.40,0.827275E-02,48.3894,1376.14,283.901,-0.893042,-0.507295,0.492444E-01,1.02825,0.877546E-13,0.360048E-14,1.02825,2.93585,339.413,209.599,2.74503,-9999,0.127127,0.341299,-1.59369,-1.26123,1.15307,0.750057,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.182615E-01,1.01268,112.577,1.02013,61.1020,1.56850,1.38538,1.56850,0.204619E-02,1.07055,0.493916E-03,1.04459,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800009111,80111,80111,80,81,3,1,0,39,0,0,0,0.381800,0.243342,0.574551E-01,0.648832,0.214561,0.226134E-02,0.440040E-06,0.971369E-01,0.353599E-01,0.522263E-04,0.126065E-04,34.0000,96.5000,0.500028,154449.,926485.
CH-CHA_201609250700.csv,2016-09-25,12:00,269.500,1,36000,36000,-0.348628E-01,0,0.585561E-02,114.713,0,10.0016,106.780,0,10.5307,2.42129,0,0.238788,0.276973E-01,1,0.209336E-01,0.173201E-02,1,0.924967E-03,0.153534,0.509084,0.115437E-01,-0.618160E-02,-0.186847E-03,-9999,-9999,-9999,-9999,13.4789,13.6631,2.45000,1,-9999,2.22973,2.26020,1.00000,1,-9999,0.324172,0.328601,0.850000,1,294.135,295.437,97467.0,1.14349,1012.96,0.252010E-01,0.156900,0.963813E-02,1314.10,2682.51,0.842872E-02,48.9878,1368.41,284.176,-0.421201,-0.650433,0.214878E-01,0.775201,0.936049E-14,0.134443E-14,0.775201,2.96194,310.040,237.074,1.58838,-9999,0.174608,0.364936,-3.97745,-0.505349,1.07429,0.567184,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.343621E-01,1.01457,117.079,1.02102,68.0412,1.56935,1.54286,1.56935,0.247821E-01,1.11763,0.164079E-02,1.05559,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800009011,80111,80111,80,81,1,3,2,33,0,0,0,0.285018,0.386506,0.583483E-01,0.687612,0.167907,0.145189E-02,0.299480E-05,0.101078,0.394130E-01,0.633068E-03,0.419145E-04,34.0000,96.5000,0.500028,154449.,926485.
CH-CHA_201609250700.csv,2016-09-25,12:30,269.521,1,36000,36000,-0.282728E-01,0,0.628199E-02,151.766,0,11.0011,120.853,0,9.38159,2.74053,0,0.212743,-0.536491E-02,2,0.647828E-02,-0.115465E-02,2,0.876262E-03,0.899110E-01,0.339162,0.769107E-02,-0.322570E-02,-0.187947E-03,-9999,-9999,-9999,-9999,13.6444,13.8331,2.45000,1,-9999,2.16035,2.19024,1.00000,1,-9999,0.320130,0.324558,0.850000,1,295.775,295.495,97442.0,1.14290,1013.05,0.252124E-01,0.177587,0.975200E-02,1329.89,2691.99,0.853270E-02,49.4017,1362.10,284.356,-0.188321,-0.694266,0.356739E-01,0.720238,0.825783E-13,0.744130E-15,0.720238,2.67060,285.496,254.824,2.83906,-9999,0.157283,0.342362,-2.19699,-0.914889,1.25579,0.833396,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.278502E-01,1.01517,154.007,1.02136,75.9824,1.59053,1.72303,1.59053,-0.511567E-02,1.04872,-0.109409E-02,1.05535,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800009011,80100,80100,80,81,6,1,0,16,12,0,0,0.244651,0.385332,0.547410E-01,0.938696,0.177187,0.188142E-03,0.330527E-05,0.133015,0.440428E-01,-0.130763E-03,-0.279662E-04,34.0000,96.5001,0.500056,154450.,926485.
CH-CHA_201609250700.csv,2016-09-25,13:00,269.542,1,36000,35988,-0.288243E-01,0,0.668206E-02,134.552,0,9.95512,105.653,0,8.97246,2.39523,0,0.203412,-0.180354E-02,2,0.647843E-02,0.678852E-04,2,0.291428E-03,-0.424938,-1.50622,-0.341470E-01,-0.221726E-02,-0.194706E-03,-9999,-9999,-9999,-9999,12.9103,13.0792,2.45000,1,-9999,2.11269,2.14032,1.00000,1,-9999,0.315944,0.320077,0.850000,1,297.109,295.221,97407.0,1.14387,1012.63,0.251981E-01,0.155211,0.923262E-02,1257.89,2647.46,0.807142E-02,47.5132,1389.57,283.520,0.558698,-0.343806,0.422399E-01,0.657366,-0.212557E-12,-0.750851E-14,0.657366,2.51879,223.295,328.393,3.68415,-9999,0.158741,0.417933,-2.54663,-0.789277,1.27353,0.731766,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.283705E-01,1.01599,136.170,1.02183,62.7299,1.68426,1.42213,1.68426,-0.169046E-02,1.06689,0.646443E-04,1.05013,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800009011,80101,80101,80,81,0,8,0,23,0,0,0,0.223673,0.556486,0.557059E-01,0.807270,0.168792,0.146577E-03,0.164714E-05,0.117558,0.363037E-01,-0.431536E-04,0.165022E-05,34.0000,96.5001,0.500056,154449.,926485.
CH-CHA_201609251300.csv,2016-09-25,13:30,269.562,1,36000,36000,-0.743289E-01,1,0.146423E-01,150.669,1,13.8584,191.612,1,19.9825,4.34441,1,0.453062,-0.209707E-02,1,0.529332E-02,0.326492E-02,1,0.943568E-03,0.159663,0.859946,0.194975E-01,-0.140440E-02,0.181001E-03,-9999,-9999,-9999,-9999,13.3297,13.5098,2.45000,1,-9999,2.08249,2.11062,1.00000,1,-9999,0.319837,0.324158,0.850000,1,298.049,295.324,97387.0,1.14305,1012.88,0.252120E-01,0.281518,0.952723E-02,1298.49,2664.12,0.833492E-02,48.7397,1365.64,283.996,0.334013,-0.162335,0.472206E-01,0.374363,-0.161884E-12,0.190646E-13,0.374363,2.69448,211.547,334.080,7.24636,-9999,0.255003,0.499108,-9.42690,-0.213220,0.786323,0.510336,0,30.9256,-4.69308,10.6158,26.4348,40.3147,56.5419,84.7101,-0.726560E-01,1.02303,155.901,1.02628,133.975,1.43021,3.03761,1.43021,-0.198437E-02,1.05680,0.298958E-02,1.09210,800009000,800009000,800009000,800009011,800009000,800019010,800009011,800009111,80100,80100,81,81,0,4,1,35,19,0,0,0.447680,0.486763,0.637724E-01,0.701205,0.377319,0.762725E-04,0.191919E-05,0.134656,0.776193E-01,-0.507060E-04,0.763918E-04,33.9440,96.5124,0.499290,154702.,926477.
CH-CHA_201609251300.csv,2016-09-25,14:00,269.583,1,36000,36000,-0.266174E-01,0,0.177712E-02,118.639,0,10.0491,114.166,0,11.2379,2.58837,0,0.254785,0.274212E-02,1,0.568422E-02,-0.128007E-03,2,0.719873E-03,-0.682047E-01,1.93529,0.438769E-01,-0.182406E-03,0.557936E-05,-9999,-9999,-9999,-9999,14.2735,14.4802,2.45000,1,-9999,2.07856,2.10866,1.00000,1,-9999,0.319957,0.324590,0.850000,1,298.575,295.280,97356.0,1.14245,1013.40,0.252163E-01,0.167726,0.102001E-01,1389.99,2657.00,0.892831E-02,52.3142,1267.01,285.024,0.729101E-01,-0.513325,0.138019E-01,0.518661,-0.462500E-13,-0.468268E-14,0.518661,3.08911,263.100,278.084,1.52486,-9999,0.152638,0.369920,-2.56739,-0.782897,1.03918,0.671344,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.261337E-01,1.01851,121.381,1.02337,77.7055,1.46922,1.76174,1.46922,0.260873E-02,1.05113,-0.123316E-03,1.03804,800009000,800009000,800009000,800009000,800009000,800019010,800009011,800009111,80111,80111,81,81,0,8,0,27,3,0,0,0.323917,0.360347,0.555771E-01,0.552624,0.186971,0.207541E-03,0.250421E-05,0.104841,0.450680E-01,0.667353E-04,-0.315462E-05,34.0000,96.5000,0.500028,154450.,926485.
CH-CHA_201609251300.csv,2016-09-25,14:30,269.604,1,36000,36000,-0.957874E-02,1,0.293409E-02,81.5298,0,5.85806,114.417,0,24.6073,2.59167,0,0.557379,-0.117287E-01,2,0.259772E-01,0.283921E-03,2,0.475048E-03,-1.48734,-3.10583,-0.703502E-01,-0.246401E-02,-0.169520E-03,-9999,-9999,-9999,-9999,12.7646,12.9296,2.45000,1,-9999,2.02571,2.05190,1.00000,1,-9999,0.316321,0.320411,0.850000,1,299.252,294.323,97322.0,1.14642,1012.53,0.251434E-01,0.167940,0.914825E-02,1242.61,2506.01,0.797985E-02,49.5851,1263.40,283.337,-0.849763,-0.871905,0.567065E-01,1.21882,-0.957297E-13,-0.254485E-14,1.21882,3.46785,317.426,225.737,2.66668,-9999,0.914076E-01,0.418294,-0.801913,-2.50651,0.712565,0.768388,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.946660E-02,1.01185,84.7241,1.01991,70.4118,1.62497,1.59490,1.62497,-0.102433E-01,1.14501,0.273708E-03,1.03731,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800109011,80101,80101,80,81,0,1,2,42,0,0,0,0.349931,0.438995,0.476614E-01,0.319031,1.56568,0.278657E-02,0.303453E-05,0.729883E-01,0.406197E-01,-0.260882E-03,0.697095E-05,34.0000,96.5000,0.499972,154450.,926485.
CH-CHA_201609251300.csv,2016-09-25,15:00,269.625,1,36000,36000,-0.447303E-01,1,0.883676E-02,99.4574,0,9.10526,131.023,0,11.5932,2.96706,0,0.262531,-0.645271E-01,2,0.199484E-01,0.181138E-02,1,0.556195E-03,-0.398098,-2.59130,-0.586809E-01,-0.337605E-02,-0.836205E-05,-9999,-9999,-9999,-9999,11.5069,11.6409,2.45000,1,-9999,1.95335,1.97609,1.00000,1,-9999,0.316142,0.319822,0.850000,1,299.489,294.067,97315.0,1.14788,1011.83,0.251233E-01,0.192265,0.825348E-02,1120.10,2466.91,0.719018E-02,45.4048,1346.82,281.794,0.542603E-02,-0.400953,0.485028E-01,0.403912,0.973102E-13,0.194298E-14,0.403912,2.16021,268.161,270.775,6.89687,-9999,0.197402,0.385880,-6.61906,-0.303669,0.759087,0.433792,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.437738E-01,1.02185,102.783,1.02552,85.9928,1.52365,1.94734,1.52365,-0.560003E-01,1.15226,0.166629E-02,1.08708,800009000,800009000,800009000,800009000,800009010,800019010,800009011,801109011,80101,80101,81,81,5,11,0,13,0,0,0,0.249673,0.469914,0.521730E-01,0.462265,0.184615,0.889906E-03,0.887971E-06,0.884941E-01,0.494932E-01,-0.142329E-02,0.423502E-04,34.0000,96.5000,0.500028,154447.,926485.
CH-CHA_201609251300.csv,2016-09-25,15:30,269.646,1,36000,36000,-0.172697E-01,0,0.438146E-02,79.4821,0,6.92081,99.7262,0,10.5945,2.25571,0,0.239638,-0.143185E-02,2,0.579121E-02,0.176961E-03,1,0.190014E-03,-1.88168,2.41992,0.547362E-01,-0.200354E-03,-0.286449E-04,-9999,-9999,-9999,-9999,12.6754,12.8381,2.45000,1,-9999,1.94908,1.97410,1.00000,1,-9999,0.315531,0.319581,0.850000,1,299.533,292.862,97304.0,1.15196,1012.46,0.250232E-01,0.146170,0.912794E-02,1233.69,2289.97,0.792381E-02,53.8739,1056.27,283.229,0.181088,-0.447802,0.336208E-01,0.484201,-0.736272E-13,-0.101959E-13,0.484201,1.96033,251.868,292.018,3.98158,-9999,0.122440,0.238461,-1.97660,-1.01690,0.797003,0.556586,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.169418E-01,1.01935,82.0537,1.02391,64.9716,1.53492,1.46959,1.53492,-0.135860E-02,1.05392,0.169886E-03,1.04165,800009000,800009000,800009000,800009000,800009000,800009010,800109011,811109111,80100,80100,81,81,5,5,0,22,0,0,0,0.172406,0.264580,0.399360E-01,0.354014,0.209370,0.292424E-03,0.323899E-06,0.703534E-01,0.372462E-01,-0.344330E-04,0.430567E-05,34.0000,96.5000,0.499972,154449.,926485.
CH-CHA_201609251300.csv,2016-09-25,16:00,269.667,1,36000,36000,-0.983111E-02,1,0.632181E-03,31.3469,0,2.83228,90.1480,0,7.42455,2.03699,0,0.167766,-0.132848E-01,2,0.686981E-02,0.902468E-03,1,0.197796E-03,-1.64687,0.194687,0.439916E-02,0.175788E-02,0.176053E-04,-9999,-9999,-9999,-9999,12.7689,12.9341,2.45000,1,-9999,1.98647,2.01217,1.00000,1,-9999,0.315905,0.319991,0.850000,1,299.552,291.811,97291.0,1.15592,1012.47,0.249367E-01,0.131997,0.922721E-02,1242.64,2144.81,0.798259E-02,57.9369,902.173,283.337,-0.576009,0.211299E-01,0.356186E-01,0.577495,-0.117003E-12,-0.205143E-13,0.577495,2.07526,10.2138,177.899,3.53612,-9999,0.922228E-01,0.258382,-2.14137,-0.938650,0.347727,0.290432,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.966395E-02,1.01730,34.2202,1.02262,54.4177,1.65659,1.22963,1.65659,-0.116450E-01,1.14082,0.861187E-03,1.04793,800009000,800009000,800009000,800009000,800009000,800019000,801019011,811119111,80101,80101,80,81,2,2,0,36,17,0,0,0.131725,0.357333,0.277079E-01,0.115431,0.143392,0.261230E-03,0.349814E-06,0.292395E-01,0.310595E-01,-0.294145E-03,0.217530E-04,34.0000,96.5000,0.500000,154450.,926485.
CH-CHA_201609251300.csv,2016-09-25,16:30,269.687,1,36000,36000,0.846545E-02,1,0.388282E-02,17.0212,0,2.96301,47.7061,0,5.89296,1.07556,0,0.132861,0.241452E-02,1,0.348629E-02,0.103403E-02,1,0.672525E-03,-3.66002,0.294242,0.663389E-02,0.150824E-02,0.152553E-03,-9999,-9999,-9999,-9999,12.9089,13.0777,2.45000,1,-9999,2.01830,2.04469,1.00000,1,-9999,0.319124,0.323298,0.850000,1,299.622,289.494,97302.0,1.16524,1012.50,0.247359E-01,0.696966E-01,0.940410E-02,1256.40,1852.94,0.807054E-02,67.8057,596.541,283.502,-0.418850,-0.143956,0.156647E-01,0.443175,-0.508029E-14,-0.160335E-14,0.443175,1.58710,352.445,198.967,2.02563,-9999,0.852350E-01,0.134653,-3.11357,-0.645561,0.356794,0.169263,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.829521E-02,1.02052,19.2114,1.02466,40.1011,1.18964,0.904106,1.18964,0.229270E-02,1.05313,0.992450E-03,1.04189,800009000,800009000,800009000,800009011,800009000,800009000,811119111,811119111,80111,80111,81,80,0,1,0,11,2,0,0,0.120832,0.130733,0.177406E-01,0.166430,0.127576,0.835093E-04,0.362834E-05,0.162834E-01,0.226564E-01,0.574538E-04,0.248703E-04,33.9787,96.5049,0.499889,154450.,926485.
CH-CHA_201609251300.csv,2016-09-25,17:00,269.708,1,36000,36000,-0.770578E-02,0,0.195260E-02,10.9559,0,2.36338,14.5945,1,14.6120,0.329121,1,0.329516,0.217271E-02,1,0.394060E-02,0.550156E-03,1,0.379865E-03,0.388406,3.34782,0.754967E-01,0.839659E-03,0.247431E-03,-9999,-9999,-9999,-9999,14.5032,14.7167,2.45000,1,-9999,2.03603,2.06599,1.00000,1,-9999,0.324349,0.329123,0.850000,1,299.587,289.740,97311.0,1.16365,1013.41,0.247546E-01,0.213270E-01,0.105576E-01,1411.70,1882.18,0.907278E-02,75.0036,470.477,285.260,-0.236781,0.333533,0.290122E-01,0.410062,-0.234438E-13,-0.958357E-15,0.410062,1.43537,64.7534,125.372,4.05711,-9999,0.813761E-01,0.863582E-01,-4.21104,-0.477317,0.750685,0.114168,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.754265E-02,1.02163,11.5056,1.02537,12.1985,1.19642,0.275088,1.19642,0.206280E-02,1.05328,0.527542E-03,1.04287,800009000,800009000,800009000,800009000,800009000,800009000,811119011,811119111,80111,80111,80,81,0,2,0,5,0,0,0,0.702245E-01,0.917478E-01,0.107442E-01,0.113883,1.63139,0.187791E-03,0.212608E-05,0.975674E-02,0.690994E-02,0.518155E-04,0.132514E-04,34.0000,96.5002,0.500194,332204.,933900.
CH-CHA_201609251300.csv,2016-09-25,17:30,269.729,1,36000,36000,0.158544E-02,2,0.156141E-02,-0.105275,2,1.65026,-2.71986,2,3.26023,-0.612432E-01,2,0.734107E-01,-0.131439E-02,1,0.192333E-02,-0.722686E-04,2,0.142175E-03,-2.48850,3.89140,0.876228E-01,-0.631037E-03,0.155393E-03,-9999,-9999,-9999,-9999,16.3435,16.6150,2.45000,1,-9999,2.02278,2.05639,1.00000,1,-9999,0.327613,0.333056,0.850000,1,298.551,288.173,97319.0,1.16926,1014.41,0.246187E-01,-0.396856E-02,0.119628E-01,1590.96,1702.65,0.102311E-01,93.4402,111.690,287.088,0.134839,0.460975,0.149774E-01,0.480525,0.750246E-13,0.292584E-14,0.480525,2.22742,104.376,73.6954,1.78613,-9999,0.368230E-01,0.670141E-01,40.6195,0.494837E-01,0.387060E-01,-0.241036E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.156072E-02,1.01584,-0.231591,1.02903,-2.04363,1.33090,-0.460165E-01,1.33090,-0.110436E-02,1.19018,-0.623623E-04,1.15885,800009000,800009000,800009000,800009000,800109010,800119110,811119111,811119111,80000,80000,80,81,4,10,6,9,5,0,0,0.990430E-01,0.308434E-01,0.414197E-02,0.241849,0.626045,0.151039E-03,0.173033E-05,-0.195253E-03,-0.115170E-02,-0.276398E-04,-0.156080E-05,34.0000,96.5001,0.500083,806371.,953651.
