file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_lgr_mean,status_code_lgr_mean,ch4_mean,n2o_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202201070700.csv,2022-01-07,11:30,7.479,1,36000,36000,0.203027E-01,1,0.971356E-02,67.1943,1,11.7677,-12.7820,2,10.7716,-0.284257,2,0.239549,-0.123600E-01,2,0.151531E-01,-0.196515E-03,2,0.206240E-03,1.38854,-0.316679,-0.704257E-02,-0.462753E-02,0.262339E-04,-0.631809E-12,-0.202867E-12,-0.310751E-13,14.6796,6.47389,6.51607,1.80000,1,0.471347E-02,2.07870,2.08900,1.75000,1,0.722007E-03,0.318415,0.319993,1.75000,1,274.048,275.165,97300.5,1.22889,1008.69,0.235119E-01,-0.184198E-01,0.496171E-02,630.081,704.642,0.403754E-02,89.4186,74.5611,273.574,0.747517,0.277253,-0.350292E-02,0.797285,-0.146114E-12,-0.430399E-13,0.797285,3.49934,160.542,20.3497,-0.251733,-9999,0.128535,0.389208,-2.70108,-0.744147,-5.25695,0.421737,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.200154E-01,1.01435,65.3204,1.02091,-11.1920,1.14207,-0.248898,1.14207,-0.110967E-01,1.11385,-0.186463E-03,1.05391,800009000,800009000,800009000,800009000,800009010,800019110,800119011,801119111,80000,80000,80,81,1,3,1,20,13,0,0,0.336698,0.406723,0.349948E-01,0.549489,0.192221,0.806259E-03,0.701529E-05,0.526960E-01,-0.585207E-02,-0.262604E-03,-0.441268E-05,33.0000,0.509472,2.07871,0.318414,46.5420,0.950000,3.00000
CH-CHA_202201070700.csv,2022-01-07,12:00,7.499,1,36000,36000,-0.531200E-02,1,0.184194E-02,15.5490,1,2.51272,11.0014,0,2.45027,0.244670,0,0.544936E-01,-0.572416E-02,1,0.125803E-01,-0.468243E-04,2,0.121024E-03,0.755713E-01,-0.235251,-0.523194E-02,0.378371E-03,-0.106050E-04,-0.312281E-12,-0.102185E-12,-0.155888E-13,14.4557,6.37456,6.41545,1.80000,1,0.473020E-02,2.08589,2.09541,1.75000,1,0.721617E-03,0.318214,0.319667,1.75000,1,275.458,275.211,97284.1,1.22853,1008.64,0.235198E-01,0.158546E-01,0.488395E-02,620.309,706.939,0.397544E-02,87.7458,86.6294,273.358,1.01283,-0.218263,0.369089E-01,1.03673,-0.187946E-13,-0.216026E-13,1.03673,2.69009,199.095,347.839,2.04022,-9999,0.657561E-01,0.315874,-1.56264,-1.28628,1.41336,0.190830,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.524574E-02,1.01263,15.8100,1.02012,9.43188,1.16641,0.209763,1.16641,-0.496174E-02,1.15366,-0.441338E-04,1.06096,800009000,800009000,800009000,800009000,800019000,800019010,800119011,811119111,80110,80110,80,81,0,0,1,26,2,0,0,0.172859,0.435179,0.237108E-01,0.790391E-01,0.417593E-01,0.332050E-02,0.686225E-05,0.127589E-01,0.493359E-02,-0.117448E-03,-0.104468E-05,33.0000,0.510583,2.08586,0.318214,46.6094,0.950000,3.00000
CH-CHA_202201070700.csv,2022-01-07,12:30,7.520,1,36000,36000,-0.264677E-01,0,0.374155E-02,8.14144,0,0.795719,14.6590,0,2.62412,0.326001,0,0.583576E-01,0.963662E-02,0,0.628715E-02,0.906127E-04,1,0.119525E-03,-0.695961E-01,0.332052E-01,0.738447E-03,-0.213739E-02,0.308570E-05,-0.544644E-13,-0.174367E-13,-0.271335E-14,14.4858,6.38858,6.42966,1.80000,1,0.463761E-02,2.04530,2.05479,1.75000,1,0.721665E-03,0.318272,0.319749,1.75000,1,275.584,275.169,97250.8,1.22829,1008.64,0.235243E-01,0.211249E-01,0.489377E-02,621.461,704.823,0.398421E-02,88.1727,83.3618,273.384,1.40803,0.614305,0.396846E-01,1.53672,0.495341E-13,-0.375985E-14,1.53672,3.14283,163.341,23.5710,1.47978,-9999,0.146794,0.154134,-33.1944,-0.605524E-01,0.555387,0.447670E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.261780E-01,1.01107,8.67315,1.02003,11.8638,1.23561,0.263838,1.23561,0.794212E-02,1.21336,0.842196E-04,1.07591,800009000,800009000,800009000,800009000,800009000,800009010,800019011,800119011,80111,80111,80,80,8,1,2,17,9,0,0,0.166973,0.108673,0.326218E-01,0.104506E-01,0.376865E-01,0.366481E-03,0.679416E-05,0.700066E-02,0.620660E-02,0.188034E-03,0.199395E-05,33.0000,0.510194,2.04528,0.318273,46.6414,0.950000,3.00000
CH-CHA_202201070700.csv,2022-01-07,13:00,7.541,1,36000,36000,0.141382E-01,1,0.214069E-02,7.63428,0,1.37348,2.39985,2,2.63123,0.533884E-01,2,0.585357E-01,-0.341094E-01,2,0.104968E-01,-0.380454E-04,2,0.112170E-03,0.594035,-0.432479E-01,-0.962114E-03,0.696185E-03,-0.189164E-05,0.506610E-12,0.163710E-12,0.253083E-13,14.4447,6.37028,6.41112,1.80000,1,0.466776E-02,2.05854,2.06808,1.75000,1,0.721603E-03,0.318236,0.319711,1.75000,1,276.119,275.527,97225.1,1.22638,1008.64,0.235611E-01,0.345957E-02,0.487211E-02,619.518,723.093,0.397277E-02,85.6761,103.575,273.341,0.789827,0.293241,-0.191268,0.863945,-0.129050E-13,0.350724E-13,0.863945,2.24617,167.984,20.3685,-12.7906,-9999,0.107370,0.102438,-13.8501,-0.145125,3.18115,0.574810E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.139462E-01,1.01377,7.61583,1.02061,2.11222,1.13618,0.469896E-01,1.13618,-0.300778E-01,1.13404,-0.360030E-04,1.05673,800009000,800009000,800009000,800009000,800009000,800019000,801019011,811019111,80101,80101,80,80,3,5,3,7,4,0,0,0.875284E-01,0.968137E-01,0.205346E-01,0.271630E-01,0.370924E-01,0.583991E-03,0.686194E-05,0.615686E-02,0.110713E-02,-0.713212E-03,-0.853712E-06,33.0000,0.509583,2.05854,0.318236,46.6696,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,13:30,7.562,1,36000,36000,-0.169311E-01,0,0.225558E-02,9.62062,0,1.16561,16.1827,0,2.40437,0.360075,0,0.534987E-01,-0.170802E-02,1,0.287540E-02,-0.218888E-04,1,0.120091E-03,0.323747,-0.553408,-0.123137E-01,-0.907730E-03,-0.188258E-05,0.398221E-13,0.132479E-13,0.206514E-14,13.9138,6.13589,6.17377,1.80000,1,0.462880E-02,2.04126,2.05039,1.75000,1,0.721556E-03,0.318200,0.319623,1.75000,1,276.297,275.723,97204.6,1.22536,1008.50,0.235828E-01,0.233329E-01,0.468852E-02,596.596,733.235,0.382625E-02,81.3649,136.639,272.822,1.31054,0.522130,0.467415E-01,1.41149,-0.294686E-13,0.286206E-14,1.41149,2.75654,165.536,21.7228,1.89770,-9999,0.117547,0.124685,-14.4183,-0.139407,0.594500,0.662294E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.167418E-01,1.01130,10.2352,1.01993,13.7346,1.17824,0.305603,1.17824,-0.142480E-02,1.19878,-0.204090E-04,1.07251,800009000,800009000,800009000,800009000,800009000,800009010,800019011,810119011,80101,80101,80,80,1,2,3,3,13,0,0,0.105027,0.119150,0.251943E-01,0.260258E-01,0.406200E-01,0.174805E-03,0.707145E-05,0.828239E-02,0.720699E-02,-0.338083E-04,-0.484274E-06,33.0000,0.509833,2.04126,0.318200,46.6619,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,14:00,7.583,1,36000,36000,-0.220068E-01,0,0.414820E-02,-0.892334,2,0.657953,11.5962,0,3.23105,0.258035,0,0.718962E-01,0.356876E-02,2,0.564345E-02,-0.150229E-03,0,0.135571E-03,0.810003E-01,0.195872,0.435848E-02,0.128990E-02,-0.755664E-05,-0.521460E-13,-0.173222E-13,-0.266694E-14,14.1013,6.21889,6.25781,1.80000,1,0.468427E-02,2.06583,2.07520,1.75000,1,0.721193E-03,0.318057,0.319500,1.75000,1,276.535,275.772,97174.6,1.22472,1008.56,0.235943E-01,0.167206E-01,0.474964E-02,604.481,735.793,0.387813E-02,82.1536,131.313,273.002,1.25652,0.173793,0.245719E-01,1.26872,-0.288273E-13,-0.369796E-14,1.26872,3.02739,179.573,7.87478,1.10974,-9999,0.134047,0.177118,230.484,0.872077E-02,-0.769506E-01,-0.538930E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.217905E-01,1.00992,-0.363247,1.01970,8.98687,1.29035,0.199973,1.29035,0.272660E-02,1.30887,-0.132191E-03,1.13645,800009000,800019000,800009000,800009000,800019000,800019000,800119011,801119111,80110,80110,80,81,15,17,0,22,2,0,0,0.181797,0.145852,0.265863E-01,0.114184E-01,0.454837E-01,0.673574E-03,0.703475E-05,-0.294079E-03,0.471822E-02,0.647349E-04,-0.313847E-05,33.0000,0.510083,2.06580,0.318056,46.6557,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,14:30,7.604,1,36000,36000,-0.232933E-01,1,0.355522E-02,-0.612395,2,0.724558,6.55470,0,2.54109,0.145871,0,0.565503E-01,-0.265308E-01,1,0.155101E-01,0.109676E-04,2,0.100943E-03,0.207560,0.147045,0.327239E-02,0.947600E-03,-0.612836E-05,0.120705E-12,0.400455E-13,0.610976E-14,14.2434,6.28125,6.32096,1.80000,1,0.472544E-02,2.08389,2.09347,1.75000,1,0.720963E-03,0.317940,0.319402,1.75000,1,276.707,275.898,97157.4,1.22392,1008.60,0.236092E-01,0.945241E-02,0.479423E-02,610.434,742.389,0.391711E-02,82.2256,131.955,273.137,0.413028,-1.16844,0.242086E-01,1.23953,-0.155830E-12,0.847445E-14,1.23953,4.88257,251.784,289.468,1.11909,-9999,0.137955,0.672898,366.043,0.549116E-02,-0.934285E-01,-0.359603E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.230644E-01,1.00992,-0.303789,1.01960,5.21109,1.25784,0.115969,1.25784,-0.208063E-01,1.27514,0.987798E-05,1.11030,800009000,800009000,800009000,800009000,800009000,810119010,800119011,811119011,80100,80100,80,81,10,2,4,25,2,0,0,0.533532,0.784638,0.276261E-01,0.164268E-01,0.518241E-01,0.299415E-02,0.693790E-05,-0.246095E-03,0.273795E-02,-0.494327E-03,0.234686E-06,33.0000,0.510500,2.08404,0.317939,46.6319,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,15:00,7.624,1,36000,36000,-0.651521E-01,1,0.735927E-02,-16.2452,1,3.32271,26.3536,1,3.96212,0.585998,1,0.881018E-01,0.207595E-02,1,0.121335E-02,0.309196E-05,2,0.170667E-03,-1.43680,0.662325,0.147275E-01,-0.340319E-02,0.325825E-05,0.207074E-12,0.637293E-13,0.100365E-13,14.8789,6.56106,6.60439,1.80000,1,0.457914E-02,2.01923,2.02910,1.75000,1,0.721152E-03,0.318002,0.319556,1.75000,1,276.137,275.031,97148.1,1.22753,1008.73,0.235373E-01,0.379727E-01,0.502310E-02,637.565,697.916,0.409204E-02,91.3527,60.3511,273.737,0.237702,-2.34043,0.255215E-01,2.35261,-0.297266E-12,0.139173E-13,2.35261,5.99104,274.024,275.799,0.621567,-9999,0.230382,0.667672,64.2620,0.312782E-01,-0.616432,-0.569465E-01,0,31.5119,-4.78205,10.8170,26.9359,41.0789,57.6137,86.3159,-0.644108E-01,1.01151,-14.9295,1.02512,16.6688,1.58101,0.370647,1.58101,0.138752E-02,1.49616,0.261606E-05,1.18191,800009000,800009000,800009000,800009000,800009000,800009000,800019011,800019011,80110,80110,80,81,9,4,3,18,6,0,0,0.655185,0.629930,0.502307E-01,0.945686E-01,0.594892E-01,0.632601E-04,0.682375E-05,-0.120570E-01,0.872405E-02,0.328743E-04,0.619818E-07,33.0000,0.510361,2.01927,0.318001,46.6130,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,15:30,7.645,1,36000,36000,-0.656774E-01,1,0.654972E-02,-2.12772,1,0.568638,1.04411,2,0.973736,0.231998E-01,2,0.216360E-01,0.429544E-01,1,0.942116E-02,-0.341401E-03,1,0.921169E-04,-1.29320,0.502715,0.111701E-01,0.230217E-03,-0.102930E-05,-0.839215E-13,-0.250748E-13,-0.394018E-14,15.3593,6.77266,6.81885,1.80000,1,0.458918E-02,2.02359,2.03439,1.75000,1,0.721131E-03,0.317982,0.319679,1.75000,1,275.485,274.253,97153.6,1.23098,1008.84,0.234694E-01,0.150335E-02,0.520010E-02,658.165,660.030,0.422435E-02,99.7174,1.86506,274.178,-0.405558,-0.855115,0.437000E-01,0.947422,-0.919539E-13,-0.546389E-14,0.947422,3.54887,318.823,244.626,2.64372,-9999,0.230984,0.543851,494.525,0.406451E-02,-2.03783,-0.741755E-02,0,46.4308,-7.04605,15.9382,39.6883,60.5272,84.8903,127.181,-0.649968E-01,1.01047,-2.04676,1.01955,0.785314,1.32955,0.174494E-01,1.32955,0.347418E-01,1.23639,-0.307959E-03,1.10859,800009000,800019000,800009000,800009000,800009010,800009010,810119011,810119011,80110,80110,80,81,0,1,0,4,8,0,0,0.385228,0.683294,0.191800E-01,0.475954E-02,0.223945E-01,0.827414E-03,0.649776E-05,-0.164813E-02,0.409527E-03,0.820933E-03,-0.727693E-05,33.0000,0.508917,2.02360,0.317981,46.5893,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,16:00,7.666,1,36000,36000,-0.355002E-01,1,0.827431E-02,-5.66767,1,1.78476,-1.82035,2,1.43692,-0.404624E-01,2,0.319395E-01,-0.779823E-03,1,0.149864E-02,-0.601114E-04,2,0.113777E-03,0.641858,0.379375,0.843265E-02,-0.437339E-03,0.115856E-05,-0.943854E-13,-0.274376E-13,-0.432952E-14,15.7207,6.93261,6.98100,1.80000,1,0.456997E-02,2.01530,2.02551,1.75000,1,0.721119E-03,0.318004,0.319616,1.75000,1,275.831,274.640,97170.8,1.22939,1008.93,0.234984E-01,-0.262197E-02,0.531636E-02,673.828,678.623,0.432438E-02,99.2934,4.79493,274.505,-0.650142,0.366842,0.631356E-01,0.749162,0.382894E-12,-0.600389E-14,0.749162,4.94985,42.6143,150.566,4.83433,-9999,0.169930,0.684729,73.9326,0.271869E-01,3.11350,-0.268894E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.350855E-01,1.01182,-5.64046,1.02167,-1.41731,1.28437,-0.315035E-01,1.28437,-0.643183E-03,1.21244,-0.541475E-04,1.11014,800009000,800009000,800009000,800009000,800009000,800119000,800119011,810119111,80111,80111,80,81,0,5,4,0,7,0,0,0.631861,0.711246,0.263510E-01,0.316072E-01,0.328798E-01,0.898793E-04,0.653845E-05,-0.454738E-02,-0.740281E-03,-0.152193E-04,-0.128126E-05,33.0000,0.510111,2.01532,0.318004,46.5978,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,16:30,7.687,1,36000,36000,-0.793259E-02,1,0.182829E-02,-9.10116,0,1.78340,4.71795,0,1.88938,0.104845,0,0.419869E-01,0.137548E-02,1,0.814471E-03,0.187881E-04,2,0.127028E-03,-0.410145,-0.223950,-0.497673E-02,-0.278174E-03,-0.394689E-06,0.918806E-13,0.270072E-13,0.427268E-14,15.5040,6.83828,6.88536,1.80000,1,0.455721E-02,2.01002,2.02057,1.75000,1,0.720975E-03,0.317997,0.319666,1.75000,1,275.616,274.393,97148.7,1.23026,1008.88,0.234826E-01,0.679394E-02,0.524754E-02,664.508,666.697,0.426539E-02,99.6716,2.18914,274.311,0.328839,1.02745,0.462850E-01,1.07978,-0.160667E-12,0.592625E-14,1.07978,2.90828,116.150,72.2524,2.45675,-9999,0.802987E-01,0.336613,4.85710,0.413827,-1.92905,-0.913174E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.774437E-02,1.02430,-8.51003,1.05004,3.09829,1.52276,0.688520E-01,1.52276,0.978969E-03,1.40503,0.151163E-04,1.24290,800009000,800009000,800009000,800009000,800009000,800009000,800119011,801119111,80110,80110,80,81,0,9,6,0,7,0,0,0.131373,0.515040,0.268121E-01,0.383118E-01,0.258676E-01,0.619053E-04,0.676161E-05,-0.685639E-02,0.161682E-02,0.231470E-04,0.357413E-06,33.0000,0.508917,2.01005,0.317996,46.6106,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,17:00,7.708,0,36000,36000,-0.154164E-01,1,0.303056E-02,0.708811,2,0.367018,-1.88383,1,0.628614,-0.418666E-01,1,0.139704E-01,0.365405E-02,1,0.177384E-01,-0.185104E-03,1,0.848899E-04,0.129271,0.890082E-01,0.197813E-02,0.263978E-02,-0.682734E-05,0.883362E-13,0.264666E-13,0.408379E-14,15.5919,6.87578,6.92338,1.80000,1,0.467152E-02,2.06007,2.07082,1.75000,1,0.720814E-03,0.317867,0.319527,1.75000,1,275.659,274.471,97164.0,1.23009,1008.90,0.234855E-01,-0.271296E-02,0.527565E-02,668.257,670.436,0.428884E-02,99.6750,2.17894,274.390,0.761953,0.177115,0.337556E-01,0.782995,0.439309E-12,0.566552E-14,0.782995,2.33262,171.347,13.0859,2.47083,-9999,0.111949,0.394145,-169.020,-0.118921E-01,-0.376261,0.510179E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.151962E-01,1.01449,0.608164,1.02098,-1.53883,1.22420,-0.341992E-01,1.22420,0.319330E-02,1.14429,-0.172513E-03,1.07298,800009000,800009000,800009000,800009000,800019010,800119010,811119011,811119011,80111,80111,80,81,0,7,4,25,12,0,0,0.247756,0.531339,0.919451E-02,0.270149E-01,0.189503E-01,0.769485E-02,0.676629E-05,0.490045E-03,-0.803185E-03,0.755157E-04,-0.407962E-05,32.8906,0.535681,2.06004,0.317867,46.6171,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,17:30,7.729,0,36000,36000,-0.649390E-02,1,0.187632E-02,-1.16400,1,0.825368,0.984782,1,0.790832,0.218845E-01,1,0.175745E-01,0.271566E-02,1,0.638927E-02,0.858113E-04,0,0.638634E-04,-0.113826,-0.744362E-01,-0.165418E-02,0.466700E-04,0.135881E-04,0.570242E-13,0.171707E-13,0.265045E-14,15.5222,6.84443,6.89160,1.80000,1,0.467394E-02,2.06095,2.07203,1.75000,1,0.721462E-03,0.318125,0.319834,1.75000,1,275.701,274.402,97171.4,1.23050,1008.88,0.234779E-01,0.141812E-02,0.525331E-02,665.261,667.144,0.426923E-02,99.7178,1.88270,274.327,0.492384,0.133465E-01,0.223597E-01,0.493072,0.321361E-12,0.367372E-14,0.493072,2.01936,177.138,1.55267,2.59913,-9999,0.726460E-01,0.300265,28.1256,0.714651E-01,-1.18199,-0.129068E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.640095E-02,1.01452,-1.09244,1.02566,0.788982,1.24817,0.175333E-01,1.24817,0.226764E-02,1.19757,0.760625E-04,1.12817,800009000,800009000,800009000,800009000,800019010,800019010,811119011,811119011,80111,80111,80,81,0,3,3,10,11,0,0,0.139572,0.452882,0.807507E-02,0.251483E-01,0.174214E-01,0.101022E-02,0.673226E-05,-0.879981E-03,0.411646E-03,0.536064E-04,0.179810E-05,33.0000,0.509500,2.06103,0.318125,46.6195,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,18:00,7.749,0,36000,36000,-0.506364E-01,1,0.898829E-02,1.19270,1,2.48144,8.50418,1,2.12363,0.188956,1,0.471854E-01,0.123321E-01,1,0.353516E-02,0.339979E-03,1,0.117494E-03,-0.280063,-0.190923,-0.424215E-02,-0.688539E-03,0.324855E-05,0.184841E-12,0.559631E-13,0.869504E-14,15.3394,6.76409,6.81016,1.80000,1,0.464420E-02,2.04791,2.05904,1.75000,1,0.721574E-03,0.318186,0.319915,1.75000,1,275.560,274.234,97180.8,1.23142,1008.83,0.234612E-01,0.122443E-01,0.519534E-02,657.516,659.110,0.421899E-02,99.7581,1.59407,274.164,0.652046E-01,0.999191,0.492142E-01,1.00252,0.108219E-12,0.120501E-13,1.00252,4.79017,115.552,86.2663,2.81379,-9999,0.202782,0.754108,-597.030,-0.336667E-02,0.140249,0.473458E-02,0,41.3941,-6.28171,14.2093,35.3831,53.9614,75.6816,113.385,-0.499954E-01,1.01282,1.55629,1.02019,6.76185,1.25767,0.150243,1.25767,0.106698E-01,1.15580,0.319027E-03,1.06568,800009000,800009000,800009000,800009000,800009010,800109010,810119011,811119111,80000,80000,80,81,1,0,0,11,0,0,0,0.906037,0.582526,0.196518E-01,0.659503E-01,0.290072E-01,0.188046E-03,0.670986E-05,0.125276E-02,0.352488E-02,0.252031E-03,0.753575E-05,33.0000,0.509278,2.04792,0.318187,46.6144,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,18:30,7.770,0,36000,36000,-0.712786E-01,1,0.154739E-01,-4.00138,2,1.67522,0.727178,2,1.83720,0.161604E-01,2,0.408290E-01,-0.203096E-01,1,0.816598E-02,-0.466501E-05,2,0.187702E-03,0.336688,0.225992,0.502233E-02,0.777602E-04,-0.772238E-05,-0.185201E-12,-0.553337E-13,-0.858712E-14,15.5533,6.85926,6.90663,1.80000,1,0.464696E-02,2.04939,2.06037,1.75000,1,0.721152E-03,0.318040,0.319745,1.75000,1,275.657,274.436,97193.9,1.23063,1008.89,0.234754E-01,0.104719E-02,0.526525E-02,666.857,668.785,0.427851E-02,99.7117,1.92780,274.360,0.846379,1.11710,0.714614E-01,1.40334,0.167268E-12,-0.119075E-13,1.40334,4.44198,136.713,52.8503,2.91889,-9999,0.240666,0.853392,297.531,0.675560E-02,-5.50261,-0.133913E-01,0,30.3820,-4.61059,10.4292,25.9701,39.6060,55.5480,83.2211,-0.705764E-01,1.00995,-3.90254,1.02018,0.496540,1.46449,0.110348E-01,1.46449,-0.153111E-01,1.32646,-0.410283E-05,1.13702,800009000,800009000,800009000,800009000,800009000,800009000,800119011,800119011,80010,80010,80,81,1,5,6,5,8,0,0,1.26086,0.385788,0.601471E-01,0.503863E-01,0.283007E-01,0.309714E-03,0.660428E-05,-0.314323E-02,0.259047E-03,-0.361918E-03,-0.969809E-07,33.0000,0.509944,2.04939,0.318040,46.5915,0.950000,3.00000
CH-CHA_202201071300.csv,2022-01-07,19:00,7.791,0,36000,36000,-0.454001E-01,0,0.442160E-02,-4.77236,0,0.796335,-0.434270,1,0.420581,-0.964811E-02,1,0.934399E-02,-0.886000E-03,2,0.950248E-03,0.374778E-04,1,0.184081E-03,-0.521781,-0.351345,-0.780578E-02,0.176272E-02,0.219363E-06,-0.717150E-13,-0.222547E-13,-0.339840E-14,15.2149,6.71154,6.75689,1.80000,1,0.472152E-02,2.08274,2.09444,1.75000,1,0.720997E-03,0.318044,0.319830,1.75000,1,275.321,274.123,97209.0,1.23230,1008.80,0.234449E-01,-0.625198E-03,0.515856E-02,652.598,653.863,0.418613E-02,99.8064,1.26564,274.060,1.61924,1.68846,0.103809,2.34172,-0.258869E-13,-0.471347E-14,2.34172,5.13979,140.627,46.1988,2.54078,-9999,0.191943,0.284852,126.565,0.158812E-01,10.9894,-0.200004E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.449134E-01,1.01084,-4.68602,1.02368,-0.247665,1.75346,-0.550234E-02,1.75346,-0.582979E-03,1.51978,0.311898E-04,1.20160,800009000,800009000,800009000,800009000,800019000,800019000,800019011,800019011,80000,80000,80,80,21,4,3,22,7,0,0,0.307239,0.198849,0.636169E-01,0.123988E-01,0.128172E-01,0.968659E-04,0.660819E-05,-0.376948E-02,-0.129002E-03,-0.137603E-04,0.736184E-06,33.0000,0.509806,2.08277,0.318044,46.5971,0.950000,3.00000
CH-CHA_202201071900.csv,2022-01-07,19:30,7.812,0,36000,36000,-0.450614E-01,0,0.478884E-02,-7.35220,0,0.933490,-0.441309,1,0.456031,-0.980376E-02,1,0.101308E-01,0.561043E-02,1,0.149813E-02,0.151659E-04,2,0.169551E-03,-0.131709,-0.862954E-01,-0.191707E-02,-0.115828E-02,0.554840E-05,0.869117E-13,0.268319E-13,0.414228E-14,15.1338,6.67528,6.72014,1.80000,1,0.467220E-02,2.06083,2.07259,1.75000,1,0.721288E-03,0.318149,0.319964,1.75000,1,275.354,274.044,97215.9,1.23276,1008.78,0.234365E-01,-0.635283E-03,0.513253E-02,649.117,650.145,0.416346E-02,99.8419,1.02775,273.986,1.17490,1.82896,0.925974E-01,2.17579,-0.719199E-13,0.574289E-14,2.17579,4.75195,128.903,57.2838,2.43913,-9999,0.191189,0.317630,81.1928,0.247559E-01,16.6600,-0.309230E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.445679E-01,1.01107,-7.20992,1.02399,-0.258888,1.70463,-0.575125E-02,1.70463,0.377323E-02,1.48690,0.127304E-04,1.19132,800009000,800009000,800009000,800009000,800009000,800009000,800019011,800019011,80011,80011,80,80,7,14,6,3,11,0,0,0.265989,0.302297,0.669743E-01,0.833604E-02,0.153629E-01,0.817654E-04,0.628610E-05,-0.579769E-02,-0.134789E-03,0.890257E-04,0.300362E-06,33.0000,0.509333,2.06086,0.318149,46.5834,0.950000,3.00000
